ts;pPlus;pMinus;totalImbalance;rmBase;rmActual;default broker;netLoad;regOffered;regUsed;baseCost;p1;p2;COLDPOWER22;netLoad;regOffered;regUsed;baseCost;p1;p2;Mertacor22;netLoad;regOffered;regUsed;baseCost;p1;p2;IS3;netLoad;regOffered;regUsed;baseCost;p1;p2;VidyutVanika;netLoad;regOffered;regUsed;baseCost;p1;p2;TUC_TAC22;netLoad;regOffered;regUsed;baseCost;p1;p2
372;0,2107;-0,0554;21586,7442;730,2779;-0,0000;default broker;7923,9045;0,0000;0,0000;-268,0651;265,1956;-0,0000;COLDPOWER22;0,0000;0,0000;0,0000;-0,0000;0,0000;-0,0000;Mertacor22;-10797,5020;0,0000;0,0000;365,2787;-361,3685;-0,0000;IS3;0,0000;0,0000;0,0000;-0,0000;0,0000;-0,0000;VidyutVanika;32117,1617;-311,3337;-311,3337;-1086,5211;1086,5211;-3,9086;TUC_TAC22;-7656,8200;-4051,4579;0,0000;259,0296;-256,2568;-0,0000
373;0,1468;-0,0501;26823,1911;623,9440;-0,0000;default broker;10041,8365;0,0000;0,0000;-233,5868;234,3445;-0,0000;COLDPOWER22;0,0000;0,0000;0,0000;-0,0000;0,0000;-0,0000;Mertacor22;-5673,0680;0,0000;0,0000;131,9633;-132,3914;-0,0000;IS3;0,0000;0,0000;0,0000;-0,0000;0,0000;-0,0000;VidyutVanika;29654,3128;-311,3337;-311,3337;-689,7997;689,7997;1,0120;TUC_TAC22;-7199,8902;-3453,8260;0,0000;167,4793;-168,0225;-0,0000
374;0,1740;-0,0508;20557,0097;620,6776;-0,0000;default broker;12077,8416;0,0000;0,0000;-364,6662;361,0271;-0,0000;COLDPOWER22;-180,2200;0,0000;0,0000;5,4414;-5,3871;-0,0000;Mertacor22;-15546,8060;0,0000;0,0000;469,4046;-464,7203;-0,0000;IS3;0,0000;0,0000;0,0000;-0,0000;0,0000;-0,0000;VidyutVanika;22977,0097;-311,3337;-311,3337;-693,7446;693,7446;-3,0969;TUC_TAC22;1229,1844;-2555,8795;0,0000;-37,1128;36,7424;-0,0000
375;0,1362;-0,0498;14755,6185;517,8076;511,3792;default broker;14444,2433;0,0000;0,0000;-506,8807;494,2952;-0,0000;COLDPOWER22;-198,5600;0,0000;0,0000;6,9679;-6,7949;-0,0000;Mertacor22;-5602,2560;0,0000;0,0000;196,5957;-191,7143;-0,0000;IS3;0,0000;0,0000;0,0000;-0,0000;0,0000;-0,0000;VidyutVanika;5621,4986;-311,3337;-311,3337;-197,2709;197,2709;-6,4284;TUC_TAC22;490,6926;-1107,6798;0,0000;-17,2195;16,7919;-0,0000
376;0,1391;-0,0500;1510,0227;73,2452;70,2337;default broker;16320,0998;0,0000;0,0000;-791,6234;791,6234;-0,0000;COLDPOWER22;-102,1700;0,0000;0,0000;4,9559;-4,5483;-0,0000;Mertacor22;-5368,1130;0,0000;0,0000;260,3859;-238,9743;-0,0000;IS3;0,0000;0,0000;0,0000;-0,0000;0,0000;-0,0000;VidyutVanika;-4472,9865;-63,9925;-63,9925;216,9669;-216,9669;-3,0115;TUC_TAC22;-4866,8077;-1249,5198;0,0000;236,0696;-216,6575;-0,0000
377;0,1484;-0,0502;-6964,6290;1082,1214;0,0000;default broker;18159,1704;0,0000;0,0000;2821,4608;2821,4608;-0,0000;COLDPOWER22;-211,3100;0,0000;0,0000;-32,8321;-32,8321;-0,0000;Mertacor22;-12723,7580;0,0000;0,0000;-1976,9397;-1976,9397;-0,0000;IS3;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0000;VidyutVanika;-9825,7979;1200,0000;0,0000;-1526,6724;-1526,6724;-0,0000;TUC_TAC22;-2362,9334;7635,8261;6964,6290;-367,1381;-367,1381;1082,1214
378;0,2064;-0,0507;-10877,0882;2363,6343;902,9217;default broker;19552,4127;0,0000;0,0000;4248,8166;4225,5546;-0,0000;COLDPOWER22;-195,8800;0,0000;0,0000;-42,5655;-42,3325;-0,0000;Mertacor22;-10599,3412;0,0000;0,0000;-2303,2788;-2290,6685;-0,0000;IS3;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0000;VidyutVanika;-13623,1453;1200,0000;1200,0000;-2960,3634;-2960,3634;259,4365;TUC_TAC22;-6011,1344;5391,9889;5391,9889;-1306,2433;-1306,2433;1188,3354
379;0,1964;-0,0505;-8037,3093;1642,8962;93,8824;default broker;20900,7815;0,0000;0,0000;4272,3023;4232,6063;-0,0000;COLDPOWER22;-192,5300;0,0000;0,0000;-39,3548;-38,9891;-0,0000;Mertacor22;-6755,4409;0,0000;0,0000;-1380,8711;-1368,0408;-0,0000;IS3;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0000;VidyutVanika;-14797,6910;1200,0000;1200,0000;-3024,7773;-3024,7773;238,2303;TUC_TAC22;-7192,4290;6360,3817;6360,3817;-1470,1953;-1470,1953;1295,5186
380;0,2320;-0,0533;-23927,1046;6122,8379;3757,5305;default broker;22192,2353;0,0000;0,0000;5678,8927;5674,2857;-0,0000;COLDPOWER22;-159,0400;0,0000;0,0000;-40,6976;-40,6646;-0,0000;Mertacor22;-1773,3034;0,0000;0,0000;-453,7803;-453,4122;-0,0000;IS3;-768,1218;0,0000;0,0000;-196,5589;-196,3994;-0,0000;VidyutVanika;-17033,1833;294,6000;294,6000;-4358,7146;-4358,7146;77,3818;TUC_TAC22;-26385,6915;8430,3276;8430,3276;-6751,9792;-6751,9792;2282,9585
381;0,2177;-0,0542;-7953,2248;1794,2969;464,4726;default broker;22027,6709;0,0000;0,0000;4969,5794;4969,5794;-0,0000;COLDPOWER22;-143,6000;0,0000;0,0000;-32,3971;-32,3971;-0,0000;Mertacor22;-20,3855;0,0000;0,0000;-4,5991;-4,5991;-0,0000;IS3;-892,0139;0,0000;0,0000;-201,2439;-201,2439;-0,0000;VidyutVanika;-18911,1210;0,0000;0,0000;-4266,4664;-4266,4664;-0,0000;TUC_TAC22;-10013,7753;5839,7424;5839,7424;-2259,1699;-2259,1699;1329,8244
382;0,2042;-0,0357;-8416,6888;1789,5632;395,2073;default broker;22154,5368;0,0000;0,0000;4710,5154;4710,5154;-0,0000;COLDPOWER22;-135,8400;0,0000;0,0000;-28,8824;-28,8824;-0,0000;Mertacor22;-440,5080;0,0000;0,0000;-93,6612;-93,6612;-0,0000;IS3;-817,6867;0,0000;0,0000;-173,8572;-173,8572;-0,0000;VidyutVanika;-17355,2501;0,0000;0,0000;-3690,0872;-3690,0872;-0,0000;TUC_TAC22;-11821,9408;6499,3373;6499,3373;-2513,5906;-2513,5906;1394,3558
383;0,1948;-0,0365;-12208,7728;2527,4665;1288,1745;default broker;21714,5441;0,0000;0,0000;4495,3561;4495,3561;-0,0000;COLDPOWER22;-132,0800;0,0000;0,0000;-27,3433;-27,3433;-0,0000;Mertacor22;-266,6280;0,0000;0,0000;-55,1975;-55,1975;-0,0000;IS3;-776,2018;0,0000;0,0000;-160,6897;-160,6897;-0,0000;VidyutVanika;-20576,5876;0,0000;0,0000;-4259,7758;-4259,7758;-0,0000;TUC_TAC22;-12171,8195;5806,7531;5806,7531;-2519,8164;-2519,8164;1239,2920
384;0,1465;-0,0353;-11086,9303;1747,6092;742,6539;default broker;20967,1424;0,0000;0,0000;3305,0059;3305,0059;-0,0000;COLDPOWER22;-133,1600;0,0000;0,0000;-20,9897;-20,9897;-0,0000;Mertacor22;-653,4080;0,0000;0,0000;-102,9953;-102,9953;-0,0000;IS3;-896,6530;0,0000;0,0000;-141,3375;-141,3375;-0,0000;VidyutVanika;-20013,7720;0,0000;0,0000;-3154,7281;-3154,7281;-0,0000;TUC_TAC22;-10357,0797;6183,1352;6183,1352;-1632,5644;-1632,5644;1004,9552
385;0,1649;-0,0359;-5500,4322;937,5484;387,9632;default broker;19812,2304;0,0000;0,0000;3376,9936;3376,9936;-0,0000;COLDPOWER22;-141,0900;0,0000;0,0000;-24,0488;-24,0488;-0,0000;Mertacor22;-1631,0080;0,0000;0,0000;-278,0052;-278,0052;-0,0000;IS3;-908,3229;0,0000;0,0000;-154,8236;-154,8236;-0,0000;VidyutVanika;-16062,0710;0,0000;0,0000;-2737,7791;-2737,7791;-0,0000;TUC_TAC22;-6570,1706;3181,0340;3181,0340;-1119,8852;-1119,8852;549,5852
386;0,1312;-0,0358;-8999,6133;1262,1767;776,4369;default broker;18943,7521;0,0000;0,0000;2656,8211;2656,8211;-0,0000;COLDPOWER22;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0000;Mertacor22;-1664,8230;0,0000;0,0000;-233,4879;-233,4879;-0,0000;IS3;-965,8531;0,0000;0,0000;-135,4589;-135,4589;-0,0000;VidyutVanika;-19481,7761;0,0000;0,0000;-2732,2778;-2732,2778;-0,0000;TUC_TAC22;-5830,9132;3328,8396;3328,8396;-817,7732;-817,7732;485,7398
387;0,2361;-0,0517;-13735,3522;3432,1465;2561,9577;default broker;17971,9914;0,0000;0,0000;4490,7846;4490,7846;-0,0000;COLDPOWER22;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0000;Mertacor22;-7755,8350;0,0000;0,0000;-1938,0036;-1938,0036;-0,0000;IS3;-801,7469;0,0000;0,0000;-200,3380;-200,3380;-0,0000;VidyutVanika;-19545,8629;0,0000;0,0000;-4884,0586;-4884,0586;-0,0000;TUC_TAC22;-3603,8988;3343,4239;3343,4239;-900,5309;-900,5309;870,1889
388;0,1510;-0,0362;1976,5725;67,7245;27,5400;default broker;17192,8245;0,0000;0,0000;-589,0878;589,0878;-0,0000;COLDPOWER22;0,0000;0,0000;0,0000;-0,0000;0,0000;-0,0000;Mertacor22;-2110,6605;0,0000;0,0000;72,3188;13,5021;-0,0000;IS3;-816,1414;0,0000;0,0000;27,9639;5,2210;-0,0000;VidyutVanika;-12076,9778;-1200,0000;-1200,0000;413,8005;-413,8005;-40,1844;TUC_TAC22;-212,4724;-7206,2059;0,0000;7,2801;1,3592;-0,0000
389;0,1570;-0,0359;-59,8293;9,3961;0,0000;default broker;16115,3261;0,0000;0,0000;2530,8990;2530,8990;-0,0000;COLDPOWER22;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0000;Mertacor22;-2436,6830;0,0000;0,0000;-382,6791;-382,6791;-0,0000;IS3;-886,4933;0,0000;0,0000;-139,2231;-139,2231;-0,0000;VidyutVanika;-11937,1240;1138,6500;0,0000;-1874,7157;-1874,7157;-0,0000;TUC_TAC22;-914,8552;3144,8880;59,8293;-143,6773;-143,6773;9,3961
390;0,1693;-0,0385;-1685,9173;288,2540;0,0000;default broker;13609,1426;0,0000;0,0000;2326,8579;2326,8579;-0,0000;COLDPOWER22;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0000;Mertacor22;-2426,2730;0,0000;0,0000;-414,8382;-414,8382;-0,0000;IS3;-839,7049;0,0000;0,0000;-143,5707;-143,5707;-0,0000;VidyutVanika;-10689,3937;1137,3000;0,0000;-1827,6464;-1827,6464;-0,0000;TUC_TAC22;-1339,6883;3251,7352;1685,9173;-229,0566;-229,0566;288,2540
391;0,1632;-0,0434;14176,0747;413,9082;-0,0000;default broker;10040,0821;0,0000;0,0000;-293,1469;265,5738;-0,0000;COLDPOWER22;0,0000;0,0000;0,0000;-0,0000;0,0000;-0,0000;Mertacor22;-4270,3430;0,0000;0,0000;124,6840;-112,9564;-0,0000;IS3;-792,8027;0,0000;0,0000;23,1480;-20,9707;-0,0000;VidyutVanika;8119,1815;-1200,0000;-1200,0000;-237,0611;237,0611;-19,4659;TUC_TAC22;1079,9568;-4015,4533;0,0000;-31,5322;28,5663;-0,0000
392;0,2137;-0,0426;8942,6741;300,6107;289,3621;default broker;8026,6737;0,0000;0,0000;-269,8191;249,6262;-0,0000;COLDPOWER22;0,0000;0,0000;0,0000;-0,0000;0,0000;-0,0000;Mertacor22;-10258,4922;0,0000;0,0000;344,8423;-319,0348;-0,0000;IS3;-264,4295;0,0000;0,0000;8,8889;-8,2236;-0,0000;VidyutVanika;11469,2132;-447,7895;-447,7895;-385,5411;385,5411;-11,2487;TUC_TAC22;-30,2912;-4688,7991;0,0000;1,0182;-0,9420;-0,0000
393;0,2530;-0,0572;19846,9550;741,2455;741,2207;default broker;7271,4446;0,0000;0,0000;-271,5744;271,5562;-0,0000;COLDPOWER22;0,0000;0,0000;0,0000;-0,0000;0,0000;-0,0000;Mertacor22;-13080,1444;0,0000;0,0000;488,5182;-488,4854;-0,0000;IS3;-306,6558;0,0000;0,0000;11,4530;-11,4522;-0,0000;VidyutVanika;28924,2629;-1,4211;-1,4211;-1080,2655;1080,2655;-0,0249;TUC_TAC22;-2961,9524;-4052,3069;0,0000;110,6232;-110,6158;-0,0000
394;0,2292;-0,0496;38706,5990;421,0014;18,8887;default broker;7085,0893;0,0000;0,0000;-77,0626;-18,9638;-0,0000;COLDPOWER22;0,0000;0,0000;0,0000;-0,0000;-0,0000;-0,0000;Mertacor22;-9932,8008;0,0000;0,0000;108,0364;-24,3921;-0,0000;IS3;-306,3414;0,0000;0,0000;3,3320;-0,7523;-0,0000;VidyutVanika;45238,8216;-1,4211;-1,4211;-492,0506;-298,6833;46,4274;TUC_TAC22;-3378,1698;-3075,9370;-3075,9370;36,7435;9,0419;122,5294
395;0,2465;-0,0566;10511,2144;484,2446;484,1941;default broker;7544,4653;0,0000;0,0000;-347,5685;347,4959;-0,0000;COLDPOWER22;0,0000;0,0000;0,0000;-0,0000;0,0000;-0,0000;Mertacor22;-11612,7404;0,0000;0,0000;534,9912;-534,8795;-0,0000;IS3;-231,2552;0,0000;0,0000;10,6538;-10,6515;-0,0000;VidyutVanika;31955,9116;-1,4211;-1,4211;-1472,1874;1472,1874;-0,0505;TUC_TAC22;-17145,1670;-4288,4832;0,0000;789,8663;-789,7015;-0,0000
396;0,1725;-0,0496;42239,2410;310,2089;38,3355;default broker;8464,4912;0,0000;0,0000;-62,1640;-42,9592;-0,0000;COLDPOWER22;674,7300;0,0000;0,0000;-4,9553;-3,4244;-0,0000;Mertacor22;-6022,8610;0,0000;0,0000;44,2324;-26,0959;-0,0000;IS3;-326,3911;0,0000;0,0000;2,3970;-1,4142;-0,0000;VidyutVanika;43258,0348;-1,4211;-1,4211;-317,6910;-499,1878;108,1514;TUC_TAC22;-3808,7628;-4807,9155;-4807,9155;27,9719;19,3303;252,7587
397;0,1486;-0,0499;25878,5264;621,6779;-0,0000;default broker;9776,8124;0,0000;0,0000;-234,8676;234,8696;-0,0000;COLDPOWER22;-775,4900;0,0000;0,0000;18,6295;-18,6297;-0,0000;Mertacor22;-6754,2305;0,0000;0,0000;162,2564;-162,2577;-0,0000;IS3;-312,4056;0,0000;0,0000;7,5049;-7,5050;-0,0000;VidyutVanika;26924,2435;-1,4211;-1,4211;-646,7991;646,7991;0,0026;TUC_TAC22;-2980,4034;-3161,2290;0,0000;71,5980;-71,5986;-0,0000
398;0,1793;-0,0508;26505,4347;642,6127;-0,0000;default broker;11534,7176;0,0000;0,0000;-279,6542;279,6570;-0,0000;COLDPOWER22;-16,7100;0,0000;0,0000;0,4051;-0,4051;-0,0000;Mertacor22;-5374,4491;0,0000;0,0000;130,3012;-130,3025;-0,0000;IS3;-590,5945;0,0000;0,0000;14,3187;-14,3188;-0,0000;VidyutVanika;23990,8977;-1,4211;-1,4211;-581,6489;581,6489;0,0032;TUC_TAC22;-3038,4271;-2391,7524;0,0000;73,6653;-73,6661;-0,0000
399;0,1346;-0,0491;22669,4619;599,3964;-0,0000;default broker;13835,1517;0,0000;0,0000;-365,8111;365,8045;-0,0000;COLDPOWER22;182,0900;0,0000;0,0000;-4,8146;4,8145;-0,0000;Mertacor22;-4025,8220;0,0000;0,0000;106,4455;-106,4436;-0,0000;IS3;-546,0048;0,0000;0,0000;14,4367;-14,4365;-0,0000;VidyutVanika;16431,5975;-1,4211;-1,4211;-434,4629;434,4629;-0,0054;TUC_TAC22;-3207,5505;-1178,5490;0,0000;84,8099;-84,8084;-0,0000
400;0,1474;-0,0507;11520,0442;451,1179;451,0787;default broker;16555,5537;0,0000;0,0000;-648,3054;648,1925;-0,0000;COLDPOWER22;95,1700;0,0000;0,0000;-3,7268;3,7262;-0,0000;Mertacor22;-2549,6390;0,0000;0,0000;99,8423;-99,8249;-0,0000;IS3;-404,8113;0,0000;0,0000;15,8522;-15,8494;-0,0000;VidyutVanika;2403,7839;-1,4211;-1,4211;-94,1307;94,1307;-0,0393;TUC_TAC22;-4580,0131;-1134,6578;0,0000;179,3505;-179,3193;-0,0000
401;0,1445;-0,0508;12691,4731;483,0188;482,9827;default broker;18719,4319;0,0000;0,0000;-712,4340;712,4340;-0,0000;COLDPOWER22;-12,6200;0,0000;0,0000;0,4803;-0,4802;-0,0000;Mertacor22;-1275,6114;0,0000;0,0000;48,5479;-48,5406;-0,0000;IS3;-317,9054;0,0000;0,0000;12,0990;-12,0972;-0,0000;VidyutVanika;-3105,6284;-1,4211;-1,4211;118,1956;-118,1956;-0,0360;TUC_TAC22;-1316,1936;-1789,2894;0,0000;50,0924;-50,0849;-0,0000
402;0,1479;-0,0496;3500,4559;161,3111;161,2506;default broker;19889,5857;0,0000;0,0000;-916,5693;916,5693;-0,0000;COLDPOWER22;-11,5100;0,0000;0,0000;0,5304;-0,5300;-0,0000;Mertacor22;-1487,1210;0,0000;0,0000;68,5308;-68,4794;-0,0000;IS3;-301,8726;0,0000;0,0000;13,9112;-13,9007;-0,0000;VidyutVanika;-10707,1890;-1,4211;-1,4211;493,4181;-493,4181;-0,0605;TUC_TAC22;-3881,4372;-1332,3823;0,0000;178,8678;-178,7336;-0,0000
403;0,1484;-0,0496;7381,0445;311,6304;311,5809;default broker;21139,0932;0,0000;0,0000;-892,5001;892,5001;-0,0000;COLDPOWER22;-10,4000;0,0000;0,0000;0,4391;-0,4390;-0,0000;Mertacor22;-927,4598;0,0000;0,0000;39,1577;-39,1452;-0,0000;IS3;-175,5075;0,0000;0,0000;7,4100;-7,4076;-0,0000;VidyutVanika;-11117,7779;-1,4211;-1,4211;469,3966;-469,3966;-0,0495;TUC_TAC22;-1526,9034;-1349,9573;0,0000;64,4664;-64,4459;-0,0000
404;0,2019;-0,0537;3785,3908;189,0570;188,9914;default broker;22066,3636;0,0000;0,0000;-1102,0795;1102,0795;-0,0000;COLDPOWER22;-10,3000;0,0000;0,0000;0,5144;-0,5141;-0,0000;Mertacor22;-3645,8811;0,0000;0,0000;182,0894;-181,9630;-0,0000;IS3;-73,0554;0,0000;0,0000;3,6487;-3,6461;-0,0000;VidyutVanika;-10199,2666;-1,4211;-1,4211;509,3908;-509,3908;-0,0656;TUC_TAC22;-4352,4697;-961,0577;0,0000;217,3792;-217,2283;-0,0000
405;0,1509;-0,0371;11324,3808;292,2689;-0,0000;default broker;21833,0955;0,0000;0,0000;-563,4864;563,4864;-0,0000;COLDPOWER22;-10,3700;0,0000;0,0000;0,2676;-0,2676;-0,0000;Mertacor22;1064,4770;0,0000;0,0000;-27,4729;27,4729;-0,0000;IS3;-54,2658;0,0000;0,0000;1,4005;-1,4003;-0,0000;VidyutVanika;-7621,1066;-1,4211;-1,4211;196,6918;-196,6918;-0,0206;TUC_TAC22;-3887,4494;-2731,1990;0,0000;100,3305;-100,3164;-0,0000
406;0,1523;-0,0386;2915,2314;104,0169;103,9704;default broker;22310,0783;0,0000;0,0000;-796,0348;796,0348;-0,0000;COLDPOWER22;126,0200;0,0000;0,0000;-4,4965;4,4965;-0,0000;Mertacor22;239,5350;0,0000;0,0000;-8,5467;8,5467;-0,0000;IS3;-44,2040;0,0000;0,0000;1,5772;-1,5758;-0,0000;VidyutVanika;-12985,5548;-1,4211;-1,4211;463,3311;-463,3311;-0,0466;TUC_TAC22;-6730,6431;-2053,8135;0,0000;240,1527;-239,9377;-0,0000
407;0,1465;-0,0374;969,6708;35,2905;35,2402;default broker;21870,0815;0,0000;0,0000;-795,9468;795,9468;-0,0000;COLDPOWER22;122,6800;0,0000;0,0000;-4,4649;4,4649;-0,0000;Mertacor22;653,5538;0,0000;0,0000;-23,7856;23,7856;-0,0000;IS3;-48,2621;0,0000;0,0000;1,7565;-1,7515;-0,0000;VidyutVanika;-16189,9168;-1,4211;-1,4211;589,2211;-589,2211;-0,0503;TUC_TAC22;-5438,4656;-1350,4158;0,0000;197,9293;-197,3646;-0,0000
408;0,2026;-0,0567;-3974,7252;821,0604;0,0000;default broker;20951,8211;0,0000;0,0000;4328,0253;4237,2853;-0,0000;COLDPOWER22;125,3200;0,0000;0,0000;25,8874;25,3447;-0,0000;Mertacor22;-1828,4506;0,0000;0,0000;-377,7037;-369,7849;-0,0000;IS3;19,8624;0,0000;0,0000;4,1030;4,0170;-0,0000;VidyutVanika;-22115,7541;1200,0000;0,0000;-4568,4594;-4568,4594;-0,0000;TUC_TAC22;-1127,5241;7406,2250;3974,7252;-232,9131;-232,9131;803,8463
409;0,1348;-0,0372;-5179,3782;724,7967;43,9447;default broker;19351,1772;0,0000;0,0000;2707,9833;2707,9833;-0,0000;COLDPOWER22;130,5800;0,0000;0,0000;18,2732;18,2732;-0,0000;Mertacor22;1883,5270;0,0000;0,0000;263,5788;263,5788;-0,0000;IS3;-1,2203;0,0000;0,0000;-0,1708;-0,1708;-0,0000;VidyutVanika;-23424,6089;1200,0000;0,0000;-3278,0151;-3278,0151;-0,0000;TUC_TAC22;-3118,8331;4854,0668;4854,0668;-436,4462;-436,4462;680,8521
410;0,1471;-0,0357;-8206,3924;1274,4399;621,4655;default broker;17942,9346;0,0000;0,0000;2786,5097;2786,5097;-0,0000;COLDPOWER22;87,1400;0,0000;0,0000;13,5327;13,5327;-0,0000;Mertacor22;3508,2436;0,0000;0,0000;544,8248;544,8248;-0,0000;IS3;25,7624;0,0000;0,0000;4,0009;4,0009;-0,0000;VidyutVanika;-25461,9225;1200,0000;0,0000;-3954,1968;-3954,1968;-0,0000;TUC_TAC22;-4308,5505;4096,2308;4096,2308;-669,1112;-669,1112;652,9744
