ts;pPlus;pMinus;totalImbalance;rmBase;rmActual;default broker;netLoad;regOffered;regUsed;baseCost;p1;p2;COLDPOWER22;netLoad;regOffered;regUsed;baseCost;p1;p2;Mertacor22;netLoad;regOffered;regUsed;baseCost;p1;p2;IS3;netLoad;regOffered;regUsed;baseCost;p1;p2;VidyutVanika;netLoad;regOffered;regUsed;baseCost;p1;p2;TUC_TAC22;netLoad;regOffered;regUsed;baseCost;p1;p2
372;0,5194;-0,1290;13114,5553;1519,8681;-0,0000;default broker;8966,0339;0,0000;0,0000;-1039,0889;1039,0889;-0,0000;COLDPOWER22;-11,1600;0,0000;0,0000;1,2934;-1,2934;-0,0000;Mertacor22;-809,7945;0,0000;0,0000;93,8485;-93,8485;-0,0000;IS3;0,0000;0,0000;0,0000;-0,0000;0,0000;-0,0000;VidyutVanika;15453,0261;-429,5547;0,0000;-1790,8775;1790,8775;-0,0000;TUC_TAC22;-10483,5502;-101,7679;0,0000;1214,9565;-1214,9565;-0,0000
373;0,5896;-0,1458;17698,4578;2267,3422;2267,3422;default broker;10566,1471;0,0000;0,0000;-1353,6248;1353,6248;-0,0000;COLDPOWER22;-11,5200;0,0000;0,0000;1,4758;-1,4758;-0,0000;Mertacor22;-389,7081;0,0000;0,0000;49,9254;-49,9254;-0,0000;IS3;0,0000;0,0000;0,0000;-0,0000;0,0000;-0,0000;VidyutVanika;17879,2241;-430,9758;0,0000;-2290,5001;2290,5001;-0,0000;TUC_TAC22;-10345,6853;-99,1521;0,0000;1325,3815;-1325,3815;-0,0000
374;0,5336;-0,1325;16674,6175;1930,6145;-0,0000;default broker;12442,2025;0,0000;0,0000;-1440,5786;1440,5786;-0,0000;COLDPOWER22;-13,2400;0,0000;0,0000;1,5329;-1,5329;-0,0000;Mertacor22;-5514,1122;0,0000;0,0000;638,4329;-638,4329;-0,0000;IS3;0,0000;0,0000;0,0000;-0,0000;0,0000;-0,0000;VidyutVanika;23093,3073;-485,3333;0,0000;-2673,7809;2673,7809;-0,0000;TUC_TAC22;-13333,5400;-45,1318;0,0000;1543,7791;-1543,7791;-0,0000
375;0,4658;-0,1168;-2907,8269;1363,0164;0,0000;default broker;15146,1119;0,0000;0,0000;7099,5970;5377,9104;-0,0000;COLDPOWER22;-15,3100;0,0000;0,0000;-7,1764;-7,1764;-0,0000;Mertacor22;-4793,0997;0,0000;0,0000;-2246,7202;-2246,7202;-0,0000;IS3;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0000;VidyutVanika;1758,9930;1200,0000;0,0000;824,5114;824,5114;-0,0000;TUC_TAC22;-15004,5221;19822,5494;2907,8269;-7033,2281;-7033,2281;1032,4783
376;0,6120;-0,1530;-16094,4536;10108,7539;0,0000;default broker;17507,3563;0,0000;0,0000;10996,1830;10411,4093;-0,0000;COLDPOWER22;-8,0200;0,0000;0,0000;-5,0373;-4,7694;-0,0000;Mertacor22;-4958,3741;0,0000;0,0000;-3114,3017;-2948,6840;-0,0000;IS3;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0000;VidyutVanika;-11533,8938;1200,0000;0,0000;-7244,3152;-7244,3152;-0,0000;TUC_TAC22;-17101,5219;21909,2725;16094,4536;-10741,2828;-10741,2828;9571,1734
377;0,6487;-0,1458;-12966,2465;8579,8351;0,0000;default broker;19005,7501;0,0000;0,0000;12576,2071;11734,6024;-0,0000;COLDPOWER22;-16,8200;0,0000;0,0000;-11,1299;-10,3851;-0,0000;Mertacor22;-4627,0358;0,0000;0,0000;-3061,7345;-2856,8420;-0,0000;IS3;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0000;VidyutVanika;-4216,0593;1200,0000;0,0000;-2789,7891;-2789,7891;-0,0000;TUC_TAC22;-23112,0815;17621,2570;12966,2465;-15293,3887;-15293,3887;8005,6691
378;0,6773;-0,1560;-23416,2235;16408,0274;2549,4812;default broker;19638,1604;0,0000;0,0000;13760,6935;13723,5121;-0,0000;COLDPOWER22;-15,5100;0,0000;0,0000;-10,8680;-10,8387;-0,0000;Mertacor22;-4508,7841;0,0000;0,0000;-3159,3588;-3150,8222;-0,0000;IS3;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0000;VidyutVanika;-12436,0959;1200,0000;1200,0000;-8714,1209;-8714,1209;823,1793;TUC_TAC22;-26093,9939;18472,7076;18472,7076;-18284,3731;-18284,3731;12991,0324
379;0,6608;-0,1520;-25463,5060;17473,4623;1235,1673;default broker;21599,0164;0,0000;0,0000;14821,5881;14775,9882;-0,0000;COLDPOWER22;-15,0800;0,0000;0,0000;-10,3481;-10,3163;-0,0000;Mertacor22;-3938,5900;0,0000;0,0000;-2702,7230;-2694,4079;-0,0000;IS3;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0000;VidyutVanika;-11472,4080;1200,0000;1200,0000;-7872,5486;-7872,5486;798,8166;TUC_TAC22;-31636,4444;22399,4302;22399,4302;-21709,4306;-21709,4306;15385,7197
380;0,8422;-0,1769;-26961,1929;23432,5631;3676,1106;default broker;23040,6080;0,0000;0,0000;20025,0970;20014,1615;-0,0000;COLDPOWER22;-12,3600;0,0000;0,0000;-10,7423;-10,7365;-0,0000;Mertacor22;-5264,7101;0,0000;0,0000;-4575,6748;-4573,1761;-0,0000;IS3;37,3316;0,0000;0,0000;32,4457;32,4280;-0,0000;VidyutVanika;-9641,1868;286,5000;286,5000;-8379,3665;-8379,3665;243,8495;TUC_TAC22;-35120,8756;22331,9926;22331,9926;-30524,3221;-30524,3221;19499,8068
381;0,6645;-0,1531;-27406,5181;18961,8519;6863,5833;default broker;21984,7551;0,0000;0,0000;15210,6761;15210,2541;-0,0000;COLDPOWER22;-11,1100;0,0000;0,0000;-7,6867;-7,6865;-0,0000;Mertacor22;-3110,3480;0,0000;0,0000;-2151,9683;-2151,9086;-0,0000;IS3;33,6439;0,0000;0,0000;23,2773;23,2767;-0,0000;VidyutVanika;-11225,9251;15,2794;15,2794;-7766,9235;-7766,9235;10,4638;TUC_TAC22;-35077,5340;17217,5558;17217,5558;-24269,2269;-24269,2269;12087,2787
382;0,7612;-0,1666;-47238,2307;38190,1545;22277,3983;default broker;21654,9665;0,0000;0,0000;17507,1442;17505,3416;-0,0000;COLDPOWER22;-10,5500;0,0000;0,0000;-8,5292;-8,5284;-0,0000;Mertacor22;-4854,7638;0,0000;0,0000;-3924,8756;-3924,4715;-0,0000;IS3;20,7956;0,0000;0,0000;16,8124;16,8107;-0,0000;VidyutVanika;-31369,1675;103,9413;103,9413;-25360,6737;-25360,6737;84,9994;TUC_TAC22;-32679,5114;18915,0346;18915,0346;-26420,0325;-26420,0325;15823,8248
383;0,6734;-0,1579;-46381,1917;33385,1422;17354,9232;default broker;21542,0294;0,0000;0,0000;15505,9343;15502,1283;-0,0000;COLDPOWER22;-10,2600;0,0000;0,0000;-7,3851;-7,3833;-0,0000;Mertacor22;-2469,7500;0,0000;0,0000;-1777,7239;-1777,2876;-0,0000;IS3;22,3814;0,0000;0,0000;16,1101;16,1062;-0,0000;VidyutVanika;-32543,8160;192,0435;192,0435;-23425,0109;-23425,0109;138,9086;TUC_TAC22;-32921,7765;21335,0485;21335,0485;-23697,0666;-23697,0666;15883,1158
384;0,9180;-0,1773;-42344,1834;40664,3523;20489,9901;default broker;20566,6035;0,0000;0,0000;19750,7082;19745,8322;-0,0000;COLDPOWER22;-10,3400;0,0000;0,0000;-9,9298;-9,9274;-0,0000;Mertacor22;-6121,2758;0,0000;0,0000;-5878,4394;-5876,9881;-0,0000;IS3;-3,6208;0,0000;0,0000;-3,4771;-3,4763;-0,0000;VidyutVanika;-20050,0884;247,3412;247,3412;-19254,6837;-19254,6837;237,9021;TUC_TAC22;-36725,4619;20294,0567;20294,0567;-35268,5304;-35268,5304;19926,4210
385;0,9929;-0,2119;-40239,3686;41571,2441;23832,0813;default broker;18556,0007;0,0000;0,0000;19170,1824;19166,4088;-0,0000;COLDPOWER22;-11,1200;0,0000;0,0000;-11,4881;-11,4858;-0,0000;Mertacor22;-6222,4980;0,0000;0,0000;-6428,4553;-6427,1899;-0,0000;IS3;9,5840;0,0000;0,0000;9,9012;9,8992;-0,0000;VidyutVanika;-16583,1237;247,3412;247,3412;-17132,0055;-17132,0055;257,2363;TUC_TAC22;-35988,2117;16542,3883;16542,3883;-37179,3789;-37179,3789;17473,7432
386;0,9856;-0,2153;-55352,3483;57618,9096;40323,3566;default broker;17179,2756;0,0000;0,0000;17882,7305;17882,7305;-0,0000;COLDPOWER22;6853,2500;0,0000;0,0000;7133,8761;7133,8761;-0,0000;Mertacor22;-28305,6590;0,0000;0,0000;-29464,7157;-29464,7157;-0,0000;IS3;26,1344;0,0000;0,0000;27,2045;27,2045;-0,0000;VidyutVanika;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0000;TUC_TAC22;-51105,3492;16010,1001;16010,1001;-53198,0050;-53198,0050;17295,5531
387;0,9214;-0,2077;-56531,0764;55280,8134;40245,4368;default broker;16059,1516;0,0000;0,0000;15703,9812;15703,9812;-0,0000;COLDPOWER22;4926,3200;0,0000;0,0000;4817,3676;4817,3676;-0,0000;Mertacor22;-26458,1193;0,0000;0,0000;-25872,9613;-25872,9613;-0,0000;IS3;-451,6744;0,0000;0,0000;-441,6850;-441,6850;-0,0000;VidyutVanika;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0000;TUC_TAC22;-50606,7543;14745,3453;14745,3453;-49487,5159;-49487,5159;15035,3766
388;0,8989;-0,2019;-57775,7338;55273,0215;42446,7952;default broker;14639,5395;0,0000;0,0000;14005,3882;14005,3882;-0,0000;COLDPOWER22;4835,5000;0,0000;0,0000;4626,0372;4626,0372;-0,0000;Mertacor22;-25662,3579;0,0000;0,0000;-24550,7234;-24550,7234;-0,0000;IS3;-580,9076;0,0000;0,0000;-555,7440;-555,7440;-0,0000;VidyutVanika;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0000;TUC_TAC22;-51007,5078;12805,0600;12805,0600;-48797,9796;-48797,9796;12826,2263
389;0,8021;-0,2195;-77127,6138;67812,7001;53112,6455;default broker;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0000;COLDPOWER22;4870,1700;0,0000;0,0000;4281,9862;4281,9862;-0,0000;Mertacor22;-25526,7501;0,0000;0,0000;-22443,8144;-22443,8144;-0,0000;IS3;-3113,5320;0,0000;0,0000;-2737,5022;-2737,5022;-0,0000;VidyutVanika;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0000;TUC_TAC22;-53357,5017;15626,2436;15626,2436;-46913,3697;-46913,3697;14700,0547
390;0,7738;-0,2197;-72769,2471;61603,6977;50773,2640;default broker;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0000;COLDPOWER22;1264,3200;0,0000;0,0000;1070,3256;1070,3256;-0,0000;Mertacor22;-23656,3343;0,0000;0,0000;-20026,5597;-20026,5597;-0,0000;IS3;-2306,3160;0,0000;0,0000;-1952,4401;-1952,4401;-0,0000;VidyutVanika;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0000;TUC_TAC22;-48070,9168;11935,7332;11935,7332;-40695,0236;-40695,0236;10830,4338
391;0,7719;-0,2192;-65462,9167;54817,9120;43345,8166;default broker;-1,5401;0,0000;0,0000;-1,2897;-1,2897;-0,0000;COLDPOWER22;13488,7400;0,0000;0,0000;11295,3195;11295,3195;-0,0000;Mertacor22;-22154,1224;0,0000;0,0000;-18551,6135;-18551,6135;-0,0000;IS3;-3397,9250;0,0000;0,0000;-2845,3843;-2845,3843;-0,0000;VidyutVanika;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0000;TUC_TAC22;-53398,0692;12890,5577;12890,5577;-44714,9441;-44714,9441;11472,0954
392;0,7719;-0,2192;-53695,8994;44329,9779;34497,0019;default broker;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0000;COLDPOWER22;27106,5500;0,0000;0,0000;22378,4829;22378,4829;-0,0000;Mertacor22;-25908,2087;0,0000;0,0000;-21389,1626;-21389,1626;-0,0000;IS3;-4552,9200;0,0000;0,0000;-3758,7757;-3758,7757;-0,0000;VidyutVanika;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0000;TUC_TAC22;-50341,3207;11329,0762;11329,0762;-41560,5225;-41560,5225;9832,9761
393;0,7712;-0,2191;-35764,4216;28861,4297;19825,3376;default broker;-2,4557;0,0000;0,0000;-1,9817;-1,9817;-0,0000;COLDPOWER22;42535,2800;0,0000;0,0000;34325,4256;34325,4256;-0,0000;Mertacor22;-28380,5551;0,0000;0,0000;-22902,7441;-22902,7441;-0,0000;IS3;-4117,9900;0,0000;0,0000;-3323,1651;-3323,1651;-0,0000;VidyutVanika;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0000;TUC_TAC22;-45798,7008;10862,1306;10862,1306;-36958,9644;-36958,9644;9036,0921
394;0,7698;-0,2187;-27194,3290;21673,7456;12747,2224;default broker;-1,1034;0,0000;0,0000;-0,8794;-0,8794;-0,0000;COLDPOWER22;48459,0900;0,0000;0,0000;38621,6549;38621,6549;-0,0000;Mertacor22;-28092,8910;0,0000;0,0000;-22389,8951;-22389,8951;-0,0000;IS3;-3717,2400;0,0000;0,0000;-2962,6219;-2962,6219;-0,0000;VidyutVanika;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0000;TUC_TAC22;-43842,1846;10976,8640;10976,8640;-34942,0041;-34942,0041;8926,5232
395;0,7732;-0,2195;-30254,0047;24306,8839;15264,4675;default broker;-3,0802;0,0000;0,0000;-2,4747;-2,4747;-0,0000;COLDPOWER22;41605,8100;0,0000;0,0000;33427,2306;33427,2306;-0,0000;Mertacor22;-25954,2378;0,0000;0,0000;-20852,3351;-20852,3351;-0,0000;IS3;-3564,3978;0,0000;0,0000;-2863,7334;-2863,7334;-0,0000;VidyutVanika;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0000;TUC_TAC22;-42338,0989;10991,2842;10991,2842;-34015,5713;-34015,5713;9042,4164
396;0,7706;-0,2189;-41018,1814;33289,7362;24748,3621;default broker;-1,1034;0,0000;0,0000;-0,8955;-0,8955;-0,0000;COLDPOWER22;36874,2600;0,0000;0,0000;29926,5922;29926,5922;-0,0000;Mertacor22;-31852,6613;0,0000;0,0000;-25851,1386;-25851,1386;-0,0000;IS3;-3522,4600;0,0000;0,0000;-2858,7753;-2858,7753;-0,0000;VidyutVanika;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0000;TUC_TAC22;-42516,2166;10138,5565;10138,5565;-34505,5190;-34505,5190;8541,3741
397;0,7613;-0,0517;-26295,3461;20709,5495;11375,3070;default broker;10832,6185;0,0000;0,0000;8531,4963;8531,4963;-0,0000;COLDPOWER22;38006,2100;0,0000;0,0000;29932,7297;29932,7297;-0,0000;Mertacor22;-31402,1133;0,0000;0,0000;-24731,5101;-24731,5101;-0,0000;IS3;-326,2841;0,0000;0,0000;-256,9731;-256,9731;-0,0000;VidyutVanika;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0000;TUC_TAC22;-43405,7773;11635,3006;11635,3006;-34185,2923;-34185,2923;9334,2425
398;0,7697;-0,0538;-19965,9437;15766,3656;4273,9079;default broker;12801,7062;0,0000;0,0000;10109,0328;10109,0328;-0,0000;COLDPOWER22;29831,4100;0,0000;0,0000;23556,7586;23556,7586;-0,0000;Mertacor22;-18830,9327;0,0000;0,0000;-14870,0895;-14870,0895;-0,0000;IS3;2671,6684;0,0000;0,0000;2109,7175;2109,7175;-0,0000;VidyutVanika;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0000;TUC_TAC22;-46439,7955;14452,7192;14452,7192;-36671,7850;-36671,7850;11492,4577
399;0,7601;-0,0558;-30851,1611;24401,7896;10368,4794;default broker;15472,2093;0,0000;0,0000;12237,7759;12237,7759;-0,0000;COLDPOWER22;20273,0100;0,0000;0,0000;16034,9792;16034,9792;-0,0000;Mertacor22;-18422,1447;0,0000;0,0000;-14571,0334;-14571,0334;-0,0000;IS3;1570,9762;0,0000;0,0000;1242,5669;1242,5669;-0,0000;VidyutVanika;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0000;TUC_TAC22;-49745,2119;17446,6278;17446,6278;-39346,0782;-39346,0782;14033,3102
400;0,7769;-0,0550;-48602,6858;40121,7894;24651,0777;default broker;18284,6347;0,0000;0,0000;15094,0684;15094,0684;-0,0000;COLDPOWER22;9442,9000;0,0000;0,0000;7795,1669;7795,1669;-0,0000;Mertacor22;-27907,3777;0,0000;0,0000;-23037,6966;-23037,6966;-0,0000;IS3;220,1238;0,0000;0,0000;181,7135;181,7135;-0,0000;VidyutVanika;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0000;TUC_TAC22;-48642,9666;18072,5058;18072,5058;-40155,0415;-40155,0415;15470,7117
401;0,7939;-0,1845;-82136,3080;71954,5355;52508,5566;default broker;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0000;COLDPOWER22;2943,1600;0,0000;0,0000;2578,3203;2578,3203;-0,0000;Mertacor22;-28491,2916;0,0000;0,0000;-24959,4571;-24959,4571;-0,0000;IS3;-748,8000;0,0000;0,0000;-655,9773;-655,9773;-0,0000;VidyutVanika;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0000;TUC_TAC22;-55839,3764;20743,9153;20743,9153;-48917,4214;-48917,4214;19445,9788
402;0,9138;-0,0375;-23733,6242;22251,7324;4711,4914;default broker;20149,0677;0,0000;0,0000;18890,9901;18890,9901;-0,0000;COLDPOWER22;1369,1000;0,0000;0,0000;1283,6154;1283,6154;-0,0000;Mertacor22;-21874,5509;0,0000;0,0000;-20508,7368;-20508,7368;-0,0000;IS3;3290,3440;0,0000;0,0000;3084,8999;3084,8999;-0,0000;VidyutVanika;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0000;TUC_TAC22;-26667,5851;18606,6137;18606,6137;-25002,5011;-25002,5011;17540,2410
403;1,0682;-0,0351;-23936,6368;26142,4585;2973,6078;default broker;21847,0107;0,0000;0,0000;23860,2680;23860,2680;-0,0000;COLDPOWER22;1435,3000;0,0000;0,0000;1567,5665;1567,5665;-0,0000;Mertacor22;-23136,9858;0,0000;0,0000;-25269,1177;-25269,1177;-0,0000;IS3;3211,4976;0,0000;0,0000;3507,4452;3507,4452;-0,0000;VidyutVanika;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0000;TUC_TAC22;-27293,4592;21160,1392;21160,1392;-29808,6206;-29808,6206;23168,8506
404;1,1856;-0,0366;-20631,8613;24887,3457;0,0000;default broker;22774,2768;0,0000;0,0000;27471,6513;27471,6513;-0,0000;COLDPOWER22;111,7600;0,0000;0,0000;134,8114;134,8114;-0,0000;Mertacor22;-22081,9357;0,0000;0,0000;-26636,5094;-26636,5094;-0,0000;IS3;4561,3687;0,0000;0,0000;5502,1870;5502,1870;-0,0000;VidyutVanika;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0000;TUC_TAC22;-25997,3310;23833,1418;20631,8613;-31359,4860;-31359,4860;24887,3457
405;1,3056;-0,0350;-17547,8707;23218,8846;0,0000;default broker;22598,2761;0,0000;0,0000;29901,4492;29901,4492;-0,0000;COLDPOWER22;77,2200;0,0000;0,0000;102,1755;102,1755;-0,0000;Mertacor22;-20460,6913;0,0000;0,0000;-27073,0528;-27073,0528;-0,0000;IS3;4376,9039;0,0000;0,0000;5791,4050;5791,4050;-0,0000;VidyutVanika;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0000;TUC_TAC22;-24139,5794;17810,3200;17547,8707;-31940,8616;-31940,8616;23218,8846
406;1,2474;-0,0351;-14738,6918;18602,5462;0,0000;default broker;22611,9430;0,0000;0,0000;28539,8271;28539,8271;-0,0000;COLDPOWER22;157,7500;0,0000;0,0000;199,1053;199,1053;-0,0000;Mertacor22;-21127,8721;0,0000;0,0000;-26666,6963;-26666,6963;-0,0000;IS3;6495,2632;0,0000;0,0000;8198,0433;8198,0433;-0,0000;VidyutVanika;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0000;TUC_TAC22;-22875,7759;19395,0738;14738,6918;-28872,8256;-28872,8256;18602,5462
407;1,0481;-0,0373;-8345,1660;8816,3939;0,0000;default broker;22234,8398;0,0000;0,0000;23490,3783;23490,3783;-0,0000;COLDPOWER22;188,7400;0,0000;0,0000;199,3976;199,3976;-0,0000;Mertacor22;-16801,5429;0,0000;0,0000;-17750,2785;-17750,2785;-0,0000;IS3;6619,7111;0,0000;0,0000;6993,5075;6993,5075;-0,0000;VidyutVanika;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0000;TUC_TAC22;-20586,9140;21719,9765;8345,1660;-21749,3988;-21749,3988;8816,3939
408;1,3014;-0,0362;-1341,0477;1747,0738;0,0000;default broker;21016,3084;0,0000;0,0000;27379,3705;27379,3705;-0,0000;COLDPOWER22;200,1000;0,0000;0,0000;260,6838;260,6838;-0,0000;Mertacor22;-14653,4478;0,0000;0,0000;-19090,0404;-19090,0404;-0,0000;IS3;6800,1587;0,0000;0,0000;8859,0280;8859,0280;-0,0000;VidyutVanika;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0000;TUC_TAC22;-14704,1671;20035,5266;1341,0477;-19156,1158;-19156,1158;1747,0738
409;1,3593;-0,0361;9269,1589;248,5621;-0,0000;default broker;18921,5402;0,0000;0,0000;-507,4007;507,4007;-0,0000;COLDPOWER22;183,6000;0,0000;0,0000;-4,9234;4,9234;-0,0000;Mertacor22;-7825,0847;0,0000;0,0000;209,8377;-209,8377;-0,0000;IS3;6713,4894;0,0000;0,0000;-180,0292;180,0292;-0,0000;VidyutVanika;0,0000;0,0000;0,0000;-0,0000;0,0000;-0,0000;TUC_TAC22;-8724,3859;-107,1797;0,0000;233,9534;-233,9534;-0,0000
