ts;pPlus;pMinus;totalImbalance;rmBase;rmActual;default broker;netLoad;regOffered;regUsed;baseCost;p1;p2;COLDPOWER22;netLoad;regOffered;regUsed;baseCost;p1;p2;Mertacor22;netLoad;regOffered;regUsed;baseCost;p1;p2;IS3;netLoad;regOffered;regUsed;baseCost;p1;p2;VidyutVanika;netLoad;regOffered;regUsed;baseCost;p1;p2;TUC_TAC22;netLoad;regOffered;regUsed;baseCost;p1;p2
372;0,1185;-0,0414;16820,9250;414,0495;-0,0000;default broker;3073,0322;0,0000;0,0000;-75,6431;75,6391;-0,0000;COLDPOWER22;-67,5840;0,0000;0,0000;1,6636;-1,6635;-0,0000;Mertacor22;-1172,2016;0,0000;0,0000;28,8539;-28,8524;-0,0000;IS3;0,0000;0,0000;0,0000;-0,0000;0,0000;-0,0000;VidyutVanika;10975,0868;-1,4211;-1,4211;-270,1533;270,1533;-0,0111;TUC_TAC22;4012,5916;-6417,7514;0,0000;-98,7705;98,7652;-0,0000
373;0,1245;-0,0392;18432,2828;383,0681;-0,0000;default broker;3208,9605;0,0000;0,0000;-66,6901;66,6030;-0,0000;COLDPOWER22;-70,0000;0,0000;0,0000;1,4548;-1,4529;-0,0000;Mertacor22;-814,1454;0,0000;0,0000;16,9199;-16,8978;-0,0000;IS3;0,0000;0,0000;0,0000;-0,0000;0,0000;-0,0000;VidyutVanika;11952,8406;-1,4211;-1,4211;-248,4094;248,1020;-0,0297;TUC_TAC22;4154,6271;-4585,9989;-95,4437;-86,3434;0,0519;-0,2337
374;0,1421;-0,0387;21060,6939;371,8211;-0,0000;default broker;3477,8217;0,0000;0,0000;-61,4000;61,5875;-0,0000;COLDPOWER22;-72,9990;0,0000;0,0000;1,2888;-1,2927;-0,0000;Mertacor22;-2773,5301;0,0000;0,0000;48,9660;-49,1155;-0,0000;IS3;0,0000;0,0000;0,0000;-0,0000;0,0000;-0,0000;VidyutVanika;13090,5410;-1,4211;-1,4211;-231,1101;231,8372;-0,0297;TUC_TAC22;7338,8603;-3964,5313;-3223,1587;-129,5657;-0,2004;0,5800
375;0,1244;-0,0390;13959,7104;349,8454;-0,0000;default broker;3783,0619;0,0000;0,0000;-94,8076;94,7991;-0,0000;COLDPOWER22;-94,9730;0,0000;0,0000;2,3801;-2,3799;-0,0000;Mertacor22;-985,7540;0,0000;0,0000;24,7041;-24,7018;-0,0000;IS3;0,0000;0,0000;0,0000;-0,0000;0,0000;-0,0000;VidyutVanika;4983,8280;-1,4211;-1,4211;-124,9001;124,9001;-0,0158;TUC_TAC22;6273,5475;-1713,2516;0,0000;-157,2219;157,2077;-0,0000
376;0,1251;-0,0396;-5115,3085;666,2803;0,0000;default broker;3928,0327;0,0000;0,0000;511,6350;511,6350;-0,0000;COLDPOWER22;-69,5630;0,0000;0,0000;-9,0607;-9,0607;-0,0000;Mertacor22;-753,6820;0,0000;0,0000;-98,1688;-98,1688;-0,0000;IS3;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0000;VidyutVanika;-12169,6596;1200,0000;0,0000;-1585,1252;-1585,1252;-0,0000;TUC_TAC22;3949,5633;7420,9086;5115,3085;514,4394;514,4394;666,2803
377;0,1216;-0,0479;7706,9591;309,8946;309,8022;default broker;3894,2470;0,0000;0,0000;-156,5865;156,4932;-0,0000;COLDPOWER22;-115,7490;0,0000;0,0000;4,6542;-4,6515;-0,0000;Mertacor22;-1226,2571;0,0000;0,0000;49,3074;-49,2780;-0,0000;IS3;0,0000;0,0000;0,0000;-0,0000;0,0000;-0,0000;VidyutVanika;5721,8629;-2,8421;-2,8421;-230,0744;230,0744;-0,0924;TUC_TAC22;-567,1447;-2630,6838;0,0000;22,8047;-22,7911;-0,0000
378;0,1133;-0,0361;-10111,4720;1247,6640;578,9856;default broker;3550,8473;0,0000;0,0000;438,1424;438,1424;-0,0000;COLDPOWER22;-104,6620;0,0000;0,0000;-12,9143;-12,9143;-0,0000;Mertacor22;75,4510;0,0000;0,0000;9,3100;9,3100;-0,0000;IS3;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0000;VidyutVanika;-10681,3914;1200,0000;0,0000;-1317,9869;-1317,9869;-0,0000;TUC_TAC22;-2951,7169;5212,2341;5212,2341;-364,2151;-364,2151;668,6784
379;0,1406;-0,0434;-13412,4336;2065,6649;1122,1645;default broker;3595,7515;0,0000;0,0000;553,7860;553,7860;-0,0000;COLDPOWER22;-92,5920;0,0000;0,0000;-14,2602;-14,2602;-0,0000;Mertacor22;357,8991;0,0000;0,0000;55,1205;55,1205;-0,0000;IS3;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0000;VidyutVanika;-10144,2706;1200,0000;0,0000;-1562,3313;-1562,3313;-0,0000;TUC_TAC22;-7129,2215;5839,0502;5839,0502;-1097,9799;-1097,9799;943,5005
380;0,1277;-0,0492;-11068,8591;1535,7675;776,2048;default broker;3663,6431;0,0000;0,0000;508,3184;508,3184;-0,0000;COLDPOWER22;-40,4780;0,0000;0,0000;-5,6162;-5,6162;-0,0000;Mertacor22;941,1834;0,0000;0,0000;130,5861;130,5861;-0,0000;IS3;-518,6643;0,0000;0,0000;-71,9629;-71,9629;-0,0000;VidyutVanika;-12007,9071;1200,0000;0,0000;-1666,0573;-1666,0573;-0,0000;TUC_TAC22;-3106,6362;5254,2610;5254,2610;-431,0355;-431,0355;759,5627
381;0,1244;-0,0364;-18094,7981;2577,9597;2082,3277;default broker;3306,0603;0,0000;0,0000;471,0133;471,0133;-0,0000;COLDPOWER22;-28,1910;0,0000;0,0000;-4,0164;-4,0164;-0,0000;Mertacor22;956,8233;0,0000;0,0000;136,3183;136,3183;-0,0000;IS3;441,1169;0,0000;0,0000;62,8458;62,8458;-0,0000;VidyutVanika;-14822,7895;1200,0000;0,0000;-2111,7978;-2111,7978;-0,0000;TUC_TAC22;-7947,8181;3148,5508;3148,5508;-1132,3229;-1132,3229;495,6320
382;0,1154;-0,0372;-23005,2253;3184,9161;2661,3019;default broker;3298,6641;0,0000;0,0000;456,6775;456,6775;-0,0000;COLDPOWER22;-34,3840;0,0000;0,0000;-4,7602;-4,7602;-0,0000;Mertacor22;969,1978;0,0000;0,0000;134,1788;134,1788;-0,0000;IS3;314,4860;0,0000;0,0000;43,5384;43,5384;-0,0000;VidyutVanika;-20763,6955;1200,0000;0,0000;-2874,5916;-2874,5916;-0,0000;TUC_TAC22;-6789,4937;3311,1379;3311,1379;-939,9590;-939,9590;523,6142
383;0,1118;-0,0407;-36799,8776;5467,6723;4761,6728;default broker;3381,2274;0,0000;0,0000;502,3779;502,3779;-0,0000;COLDPOWER22;-15,6440;0,0000;0,0000;-2,3244;-2,3244;-0,0000;Mertacor22;1313,8729;0,0000;0,0000;195,2133;195,2133;-0,0000;IS3;388,9232;0,0000;0,0000;57,7856;57,7856;-0,0000;VidyutVanika;-36068,6458;1200,0000;0,0000;-5359,0270;-5359,0270;-0,0000;TUC_TAC22;-5799,6113;3890,0537;3890,0537;-861,6978;-861,6978;705,9995
384;0,1111;-0,0380;-29976,0478;4230,1771;3702,7915;default broker;3341,4563;0,0000;0,0000;471,5416;471,5416;-0,0000;COLDPOWER22;-12,1000;0,0000;0,0000;-1,7075;-1,7075;-0,0000;Mertacor22;914,6850;0,0000;0,0000;129,0790;129,0790;-0,0000;IS3;-2520,1906;0,0000;0,0000;-355,6457;-355,6457;-0,0000;VidyutVanika;-24387,8101;1200,0000;0,0000;-3441,5730;-3441,5730;-0,0000;TUC_TAC22;-7312,0884;3140,0494;3140,0494;-1031,8715;-1031,8715;527,3857
385;0,1096;-0,0381;-26739,0866;3646,3293;3413,5099;default broker;2778,6141;0,0000;0,0000;378,9113;378,9113;-0,0000;COLDPOWER22;-13,1700;0,0000;0,0000;-1,7960;-1,7960;-0,0000;Mertacor22;870,9450;0,0000;0,0000;118,7682;118,7682;-0,0000;IS3;-2088,4394;0,0000;0,0000;-284,7942;-284,7942;-0,0000;VidyutVanika;-21955,7029;1200,0000;0,0000;-2994,0336;-2994,0336;-0,0000;TUC_TAC22;-6331,3334;1440,1263;1440,1263;-863,3850;-863,3850;232,8194
386;0,1049;-0,0408;-22408,9662;2851,9352;2589,6879;default broker;2755,1971;0,0000;0,0000;350,6473;350,6473;-0,0000;COLDPOWER22;4803,1700;0,0000;0,0000;611,2879;611,2879;-0,0000;Mertacor22;-1414,1670;0,0000;0,0000;-179,9776;-179,9776;-0,0000;IS3;-4726,0919;0,0000;0,0000;-601,4783;-601,4783;-0,0000;VidyutVanika;0,0000;1200,0000;0,0000;0,0000;0,0000;-0,0000;TUC_TAC22;-23827,0743;1773,0978;1773,0978;-3032,4144;-3032,4144;262,2473
387;0,1111;-0,0380;-6929,9839;818,1035;576,5091;default broker;2799,3634;0,0000;0,0000;330,4725;330,4725;-0,0000;COLDPOWER22;4714,3800;0,0000;0,0000;556,5454;556,5454;-0,0000;Mertacor22;3812,2030;0,0000;0,0000;450,0410;450,0410;-0,0000;IS3;-1979,1086;0,0000;0,0000;-233,6392;-233,6392;-0,0000;VidyutVanika;0,0000;1200,0000;0,0000;0,0000;0,0000;-0,0000;TUC_TAC22;-16276,8217;1963,8816;1963,8816;-1921,5232;-1921,5232;241,5944
388;0,1069;-0,0365;-4962,3289;555,1091;317,9255;default broker;2780,1021;0,0000;0,0000;310,9951;310,9951;-0,0000;COLDPOWER22;4697,6150;0,0000;0,0000;525,4969;525,4969;-0,0000;Mertacor22;3966,8830;0,0000;0,0000;443,7539;443,7539;-0,0000;IS3;-2719,0562;0,0000;0,0000;-304,1662;-304,1662;-0,0000;VidyutVanika;0,0000;1200,0000;0,0000;0,0000;0,0000;-0,0000;TUC_TAC22;-13687,8728;2066,7757;2066,7757;-1531,1887;-1531,1887;237,1835
389;0,1185;-0,0364;7241,1853;211,4919;211,1170;default broker;3246,8300;0,0000;0,0000;-94,8295;94,4934;-0,0000;COLDPOWER22;3629,1340;0,0000;0,0000;-105,9954;105,6197;-0,0000;Mertacor22;3953,6830;0,0000;0,0000;-115,4744;115,0651;-0,0000;IS3;870,9921;0,0000;0,0000;-25,4389;25,3487;-0,0000;VidyutVanika;0,0000;-17,0526;-17,0526;-0,0000;0,0000;-0,3749;TUC_TAC22;-4459,4539;-6723,7151;0,0000;130,2464;-129,7847;-0,0000
390;0,1395;-0,0364;247,9199;8,9572;8,9062;default broker;3017,4118;0,0000;0,0000;-109,0171;107,7759;-0,0000;COLDPOWER22;6135,9520;0,0000;0,0000;-221,6880;219,1639;-0,0000;Mertacor22;3480,2852;0,0000;0,0000;-125,7405;124,3088;-0,0000;IS3;-1667,9995;0,0000;0,0000;60,2637;-59,5776;-0,0000;VidyutVanika;0,0000;-1,4211;-1,4211;-0,0000;0,0000;-0,0510;TUC_TAC22;-10717,7296;-7068,0050;0,0000;387,2247;-382,8159;-0,0000
391;0,1206;-0,0357;13719,5611;302,0102;-0,0000;default broker;3369,1661;0,0000;0,0000;-74,1658;74,1600;-0,0000;COLDPOWER22;16006,2160;0,0000;0,0000;-352,3466;352,3191;-0,0000;Mertacor22;3389,8195;0,0000;0,0000;-74,6205;74,6146;-0,0000;IS3;-3440,8695;0,0000;0,0000;75,7442;-75,7383;-0,0000;VidyutVanika;0,0000;-1,4211;-1,4211;-0,0000;0,0000;-0,0118;TUC_TAC22;-5604,7710;-5953,1428;0,0000;123,3784;-123,3688;-0,0000
392;0,1659;-0,0508;16839,6749;571,0389;-0,0000;default broker;3574,3704;0,0000;0,0000;-121,2081;121,1978;-0,0000;COLDPOWER22;27479,7670;0,0000;0,0000;-931,8478;931,7687;-0,0000;Mertacor22;-3704,0180;0,0000;0,0000;125,6045;-125,5938;-0,0000;IS3;-11645,9359;0,0000;0,0000;394,9175;-394,8839;-0,0000;VidyutVanika;20,8482;-1,4211;-1,4211;-0,7070;0,7070;-0,0243;TUC_TAC22;1114,6432;-6401,6732;0,0000;-37,7979;37,7947;-0,0000
393;0,2209;-0,0508;14569,7487;527,1372;527,1065;default broker;3269,4754;0,0000;0,0000;-118,2904;118,2767;-0,0000;COLDPOWER22;24798,9930;0,0000;0,0000;-897,2338;897,1293;-0,0000;Mertacor22;-573,5105;0,0000;0,0000;20,7498;-20,7473;-0,0000;IS3;-11886,7467;0,0000;0,0000;430,0655;-430,0154;-0,0000;VidyutVanika;11,4696;-1,4211;-1,4211;-0,4150;0,4150;-0,0307;TUC_TAC22;-1049,9321;-5529,0481;0,0000;37,9868;-37,9824;-0,0000
394;0,2390;-0,0602;35715,2549;875,7439;-0,0000;default broker;3296,6117;0,0000;0,0000;-80,8335;80,8335;-0,0000;COLDPOWER22;47319,3500;0,0000;0,0000;-1160,2782;1160,2782;-0,0000;Mertacor22;-4228,1052;0,0000;0,0000;103,6738;-103,6776;-0,0000;IS3;-10906,4046;0,0000;0,0000;267,4268;-267,4365;-0,0000;VidyutVanika;-4,6659;-1,4211;-1,4211;0,1144;-0,1144;0,0159;TUC_TAC22;238,4688;-5240,5150;0,0000;-5,8473;5,8473;-0,0000
395;0,1662;-0,0508;36639,5761;517,0000;29,7618;default broker;3247,8268;0,0000;0,0000;-45,8282;-27,3791;-0,0000;COLDPOWER22;43788,8510;0,0000;0,0000;-617,8793;-369,1394;-0,0000;Mertacor22;-760,9420;0,0000;0,0000;10,7372;-2,4968;-0,0000;IS3;-9257,4409;0,0000;0,0000;130,6264;-30,3756;-0,0000;VidyutVanika;-22,0683;-1,4211;-1,4211;0,3114;-0,0447;45,9832;TUC_TAC22;-356,6506;-5228,6421;-5228,6421;5,0325;1,0378;136,4093
396;0,1751;-0,0363;27125,8795;249,6351;84,9010;default broker;3005,1671;0,0000;0,0000;-27,6561;-28,0657;-0,0000;COLDPOWER22;37889,5220;0,0000;0,0000;-348,6912;-353,8556;-0,0000;Mertacor22;889,3501;0,0000;0,0000;-8,1845;-8,3058;-0,0000;IS3;-13345,4498;0,0000;0,0000;122,8160;-77,3676;-0,0000;VidyutVanika;-43,0784;-1,4211;-1,4211;0,3964;-0,1140;85,4735;TUC_TAC22;-1269,6315;-6143,0954;-6143,0954;11,6842;3,4115;157,8134
397;0,1297;-0,0372;47137,2158;-469,8589;-131,8430;default broker;3928,7402;0,0000;0,0000;39,1613;-109,3915;-0,0000;COLDPOWER22;55869,2530;0,0000;0,0000;556,8989;-1555,6181;-0,0000;Mertacor22;1185,2945;0,0000;0,0000;11,8149;-33,0032;-0,0000;IS3;-13333,1368;0,0000;0,0000;-132,9033;-34,9109;-0,0000;VidyutVanika;-15,3338;-1,4211;-1,4211;-0,1528;0,0974;422,9286;TUC_TAC22;-497,6014;-4887,4550;-4887,4550;-4,9600;8,5488;678,0589
398;0,2652;-0,0562;10969,4796;496,2587;496,2099;default broker;3674,9164;0,0000;0,0000;-166,2530;166,2204;-0,0000;COLDPOWER22;35034,5250;0,0000;0,0000;-1584,9600;1584,6489;-0,0000;Mertacor22;-2297,5273;0,0000;0,0000;103,9400;-103,9196;-0,0000;IS3;-10832,8226;0,0000;0,0000;490,0763;-489,9801;-0,0000;VidyutVanika;86,5934;-1,4211;-1,4211;-3,9175;3,9175;-0,0487;TUC_TAC22;-14696,2053;-3600,9158;0,0000;664,8555;-664,7250;-0,0000
399;0,2516;-0,0560;10284,9232;469,6939;469,6437;default broker;4030,8094;0,0000;0,0000;-184,0798;184,0404;-0,0000;COLDPOWER22;19247,1510;0,0000;0,0000;-878,9828;878,7946;-0,0000;Mertacor22;-714,5559;0,0000;0,0000;32,6325;-32,6255;-0,0000;IS3;-12558,7020;0,0000;0,0000;573,5333;-573,4105;-0,0000;VidyutVanika;79,2586;-1,4211;-1,4211;-3,6196;3,6196;-0,0503;TUC_TAC22;200,9620;-1908,6182;0,0000;-9,1776;9,1756;-0,0000
400;0,1301;-0,0354;7525,2456;210,0582;-0,0000;default broker;4082,7891;0,0000;0,0000;-113,9662;113,9347;-0,0000;COLDPOWER22;13181,7650;0,0000;0,0000;-367,9532;367,8517;-0,0000;Mertacor22;3267,3988;0,0000;0,0000;-91,2055;91,1804;-0,0000;IS3;-15279,8059;0,0000;0,0000;426,5175;-426,3998;-0,0000;VidyutVanika;22,2083;-1,4211;-1,4211;-0,6199;0,6199;-0,0290;TUC_TAC22;2250,8903;-1336,8542;0,0000;-62,8309;62,8136;-0,0000
401;0,1462;-0,0353;-985,1859;145,0382;0,0000;default broker;3900,9468;0,0000;0,0000;574,2940;574,2940;-0,0000;COLDPOWER22;5844,3590;0,0000;0,0000;860,4014;860,4014;-0,0000;Mertacor22;2701,5520;0,0000;0,0000;397,7201;397,7201;-0,0000;IS3;-15101,5215;0,0000;0,0000;-2223,2328;-2223,2328;-0,0000;VidyutVanika;84,6859;1200,0000;0,0000;12,4674;12,4674;-0,0000;TUC_TAC22;1584,7919;8625,2549;985,1859;233,3117;233,3117;145,0382
402;0,2381;-0,0553;-16745,6773;4267,9493;2193,4860;default broker;3428,6142;0,0000;0,0000;873,8465;870,5712;-0,0000;COLDPOWER22;4810,3340;0,0000;0,0000;1226,0037;1221,4085;-0,0000;Mertacor22;-1161,8948;0,0000;0,0000;-296,1306;-296,1306;-0,0000;IS3;-21582,1882;0,0000;0,0000;-5500,6247;-5500,6247;-0,0000;VidyutVanika;26,2627;1200,0000;1200,0000;6,6935;6,6935;308,5006;TUC_TAC22;-2266,8052;6665,2906;6665,2906;-577,7377;-577,7377;1749,9661
403;0,2124;-0,0525;-14934,0630;3395,7381;1653,1820;default broker;3591,4115;0,0000;0,0000;816,6226;813,0336;-0,0000;COLDPOWER22;6474,0800;0,0000;0,0000;1472,0897;1465,6200;-0,0000;Mertacor22;3206,9324;0,0000;0,0000;729,1989;725,9941;-0,0000;IS3;-22849,3205;0,0000;0,0000;-5195,5258;-5195,5258;-0,0000;VidyutVanika;11,4912;1200,0000;1200,0000;2,6129;2,6129;274,4153;TUC_TAC22;-5368,6576;6218,3596;6218,3596;-1220,7365;-1220,7365;1453,2168
404;0,1657;-0,0366;-21999,8851;4129,4574;0,0000;default broker;3446,4453;0,0000;0,0000;646,9102;646,9102;-0,0000;COLDPOWER22;4729,5080;0,0000;0,0000;887,7456;887,7456;-0,0000;Mertacor22;3184,2831;0,0000;0,0000;597,7014;597,7014;-0,0000;IS3;-25749,2013;0,0000;0,0000;-4833,2175;-4833,2175;-0,0000;VidyutVanika;-16,7751;294,6000;0,0000;-3,1487;-3,1487;-0,0000;TUC_TAC22;-7594,1451;5814,6024;5814,6024;-1425,4483;-1425,4483;1185,5327
405;0,1320;-0,0353;-15706,7890;2319,3130;1672,4030;default broker;3165,7233;0,0000;0,0000;467,4605;467,4605;-0,0000;COLDPOWER22;8189,8010;0,0000;0,0000;1209,3313;1209,3313;-0,0000;Mertacor22;3308,9357;0,0000;0,0000;488,6077;488,6077;-0,0000;IS3;-23555,6817;0,0000;0,0000;-3478,3048;-3478,3048;-0,0000;VidyutVanika;-24,9968;293,2500;0,0000;-3,6911;-3,6911;-0,0000;TUC_TAC22;-6790,5705;4060,7211;4060,7211;-1002,7166;-1002,7166;646,9101
406;0,1215;-0,0358;-18914,2757;2656,7187;1998,6052;default broker;3189,1965;0,0000;0,0000;447,9578;447,9578;-0,0000;COLDPOWER22;5109,7040;0,0000;0,0000;717,7143;717,7143;-0,0000;Mertacor22;3254,2040;0,0000;0,0000;457,0888;457,0888;-0,0000;IS3;-24777,4499;0,0000;0,0000;-3480,2661;-3480,2661;-0,0000;VidyutVanika;-15,7754;291,9000;0,0000;-2,2158;-2,2158;-0,0000;TUC_TAC22;-5674,1549;4242,2514;4242,2514;-796,9976;-796,9976;658,1134
407;0,1213;-0,0352;-15823,9943;2169,5935;1621,3631;default broker;3067,8925;0,0000;0,0000;420,6321;420,6321;-0,0000;COLDPOWER22;4843,8840;0,0000;0,0000;664,1344;664,1344;-0,0000;Mertacor22;3218,5340;0,0000;0,0000;441,2862;441,2862;-0,0000;IS3;-22183,6017;0,0000;0,0000;-3041,5455;-3041,5455;-0,0000;VidyutVanika;-56,8066;290,5500;0,0000;-7,7886;-7,7886;-0,0000;TUC_TAC22;-4713,8965;3673,0187;3673,0187;-646,3121;-646,3121;548,2304
408;0,1247;-0,0350;-15528,8597;2177,8370;1624,1269;default broker;3093,3216;0,0000;0,0000;433,8213;433,8213;-0,0000;COLDPOWER22;5119,8500;0,0000;0,0000;718,0307;718,0307;-0,0000;Mertacor22;3178,9740;0,0000;0,0000;445,8336;445,8336;-0,0000;IS3;-22090,9839;0,0000;0,0000;-3098,1387;-3098,1387;-0,0000;VidyutVanika;-104,2619;289,2000;0,0000;-14,6222;-14,6222;-0,0000;TUC_TAC22;-4725,7595;3639,6277;3639,6277;-662,7617;-662,7617;553,7101
409;0,1342;-0,0357;-16180,8295;2433,5974;2159,7132;default broker;2751,0146;0,0000;0,0000;413,7527;413,7527;-0,0000;COLDPOWER22;5168,7300;0,0000;0,0000;777,3772;777,3772;-0,0000;Mertacor22;2671,4440;0,0000;0,0000;401,7853;401,7853;-0,0000;IS3;-21525,1817;0,0000;0,0000;-3237,3882;-3237,3882;-0,0000;VidyutVanika;-95,7145;287,8500;0,0000;-14,3955;-14,3955;-0,0000;TUC_TAC22;-5151,1219;1660,7078;1660,7078;-774,7289;-774,7289;273,8842
410;0,1070;-0,0353;-12736,1080;1524,8030;1426,2746;default broker;2650,4704;0,0000;0,0000;317,3218;317,3218;-0,0000;COLDPOWER22;5867,9962;0,0000;0,0000;702,5332;702,5332;-0,0000;Mertacor22;3033,4400;0,0000;0,0000;363,1720;363,1720;-0,0000;IS3;-20570,8525;0,0000;0,0000;-2462,8009;-2462,8009;-0,0000;VidyutVanika;-305,1603;286,5000;0,0000;-36,5347;-36,5347;-0,0000;TUC_TAC22;-3412,0018;748,0660;748,0660;-408,4945;-408,4945;98,5284
