ts;pPlus;pMinus;totalImbalance;rmBase;rmActual;default broker;netLoad;regOffered;regUsed;baseCost;p1;p2;COLDPOWER22;netLoad;regOffered;regUsed;baseCost;p1;p2;Mertacor22;netLoad;regOffered;regUsed;baseCost;p1;p2;IS3;netLoad;regOffered;regUsed;baseCost;p1;p2;VidyutVanika;netLoad;regOffered;regUsed;baseCost;p1;p2;TUC_TAC22;netLoad;regOffered;regUsed;baseCost;p1;p2
362;0,0944;-0,0493;-261,4405;24,7597;2,5832;default broker;14150,2089;0,0000;0,0000;1340,0925;1340,0925;-0,0000;COLDPOWER22;304,4300;0,0000;0,0000;28,8310;28,8310;-0,0000;Mertacor22;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0000;IS3;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0000;VidyutVanika;-5506,0185;0,0000;0,0000;-521,4463;-521,4463;-0,0000;TUC_TAC22;-9210,0609;234,0963;234,0963;-872,2368;-872,2368;22,1764
363;0,0988;-0,0491;272,8846;13,3245;-0,0000;default broker;12697,3329;0,0000;0,0000;-619,9890;619,9890;-0,0000;COLDPOWER22;-486,0800;0,0000;0,0000;23,7345;23,7345;-0,0000;Mertacor22;0,0000;0,0000;0,0000;-0,0000;0,0000;-0,0000;IS3;0,0000;0,0000;0,0000;-0,0000;0,0000;-0,0000;VidyutVanika;-3889,6486;-1120,0000;-272,8846;189,9249;-189,9249;-13,3245;TUC_TAC22;-8048,7197;-9624,0685;0,0000;393,0052;393,0052;-0,0000
364;0,1212;-0,0512;6178,9299;278,3310;233,5464;default broker;12226,8070;0,0000;0,0000;-550,7588;550,7588;-0,0000;COLDPOWER22;160,3900;0,0000;0,0000;-7,2248;7,2248;-0,0000;Mertacor22;0,0000;0,0000;0,0000;-0,0000;0,0000;-0,0000;IS3;0,0000;0,0000;0,0000;-0,0000;0,0000;-0,0000;VidyutVanika;-2249,9508;-1120,0000;-1120,0000;101,3495;-101,3495;-44,7846;TUC_TAC22;-3958,3162;-9688,0593;0,0000;178,3031;-120,9237;-0,0000
365;0,1125;-0,0498;9069,6030;369,6074;332,8683;default broker;11423,9323;0,0000;0,0000;-465,5518;465,5518;-0,0000;COLDPOWER22;83,0800;0,0000;0,0000;-3,3857;3,3857;-0,0000;Mertacor22;0,0000;0,0000;0,0000;-0,0000;0,0000;-0,0000;IS3;0,0000;0,0000;0,0000;-0,0000;0,0000;-0,0000;VidyutVanika;-844,4250;-1120,0000;-1120,0000;34,4123;-34,4123;-36,7390;TUC_TAC22;-1592,9843;-8839,8739;0,0000;64,9178;-52,0121;-0,0000
366;0,1304;-0,0489;8433,1317;341,3049;336,6794;default broker;10040,6859;0,0000;0,0000;-406,3656;406,3656;-0,0000;COLDPOWER22;297,5000;0,0000;0,0000;-12,0404;12,0404;-0,0000;Mertacor22;0,0000;0,0000;0,0000;-0,0000;0,0000;-0,0000;IS3;0,0000;0,0000;0,0000;-0,0000;0,0000;-0,0000;VidyutVanika;-1493,2832;-143,7259;-143,7259;60,4360;-60,4360;-4,6255;TUC_TAC22;-411,7709;-7933,8696;0,0000;16,6652;-16,2134;-0,0000
367;0,1444;-0,0369;18451,7661;341,0398;-0,0000;default broker;7483,6370;0,0000;0,0000;-138,3183;131,6316;-0,0000;COLDPOWER22;67,5300;0,0000;0,0000;-1,2481;1,1878;-0,0000;Mertacor22;0,0000;0,0000;0,0000;-0,0000;0,0000;-0,0000;IS3;0,0000;0,0000;0,0000;-0,0000;0,0000;-0,0000;VidyutVanika;7997,0712;-1,3263;-1,3263;-147,8080;140,6748;-0,0283;TUC_TAC22;2903,5279;-7164,5062;-2851,8882;-53,6652;1,2949;-8,2293
368;0,1420;-0,0514;23840,6443;656,2959;-0,0000;default broker;6195,2154;0,0000;0,0000;-170,5447;170,3853;-0,0000;COLDPOWER22;-89,3300;0,0000;0,0000;2,4591;-2,4568;-0,0000;Mertacor22;-8348,2240;0,0000;0,0000;229,8136;-229,5990;-0,0000;IS3;0,0000;0,0000;0,0000;-0,0000;0,0000;-0,0000;VidyutVanika;17925,0931;-81,3263;-81,3263;-493,4499;493,4499;-0,3065;TUC_TAC22;8157,8897;-7364,7089;0,0000;-224,5740;224,3642;-0,0000
369;0,2456;-0,0621;15456,1324;720,3731;717,8330;default broker;6328,0321;0,0000;0,0000;-294,9343;292,8544;-0,0000;COLDPOWER22;-880,4510;0,0000;0,0000;41,0357;-40,7463;-0,0000;Mertacor22;-9408,5497;0,0000;0,0000;438,5098;-435,4174;-0,0000;IS3;0,0000;0,0000;0,0000;-0,0000;0,0000;-0,0000;VidyutVanika;16487,0035;-81,3263;-81,3263;-768,4195;768,4195;-2,5400;TUC_TAC22;2930,0976;-7254,3372;0,0000;-136,5648;135,6017;-0,0000
370;0,1501;-0,0501;9499,4251;386,0326;385,0667;default broker;7476,3907;0,0000;0,0000;-303,8216;302,3012;-0,0000;COLDPOWER22;-47,8800;0,0000;0,0000;1,9457;-1,9360;-0,0000;Mertacor22;-10009,1715;0,0000;0,0000;406,7474;-404,7119;-0,0000;IS3;0,0000;0,0000;0,0000;-0,0000;0,0000;-0,0000;VidyutVanika;13966,9246;-30,9895;-30,9895;-567,5804;567,5804;-0,9659;TUC_TAC22;-1886,8386;-7252,5900;0,0000;76,6763;-76,2926;-0,0000
371;0,2374;-0,0646;-40947,2131;11398,6737;10060,6127;default broker;8308,5979;0,0000;0,0000;2312,9046;2311,4208;-0,0000;COLDPOWER22;-27,4600;0,0000;0,0000;-7,6442;-7,6442;-0,0000;Mertacor22;-11765,9545;0,0000;0,0000;-3275,3456;-3275,3456;-0,0000;IS3;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0000;VidyutVanika;9040,2599;1200,0000;1200,0000;2516,5809;2516,5809;374,4341;TUC_TAC22;-46502,6564;3046,7982;3046,7982;-12945,1693;-12945,1693;956,3145
372;0,1772;-0,0507;4286,0303;199,0940;147,0550;default broker;9217,7420;0,0000;0,0000;-428,1810;204,3460;-0,0000;COLDPOWER22;26,3100;0,0000;0,0000;-1,2221;0,5833;-0,0000;Mertacor22;-11888,5149;0,0000;0,0000;552,2433;-263,5538;-0,0000;IS3;0,0000;0,0000;0,0000;-0,0000;0,0000;-0,0000;VidyutVanika;11764,3256;-1200,0000;-1200,0000;-546,4744;546,4744;-52,0390;TUC_TAC22;-4833,8323;-6453,1934;0,0000;224,5404;-107,1601;-0,0000
373;0,1352;-0,0487;11888,3408;437,1154;435,4334;default broker;11154,0570;0,0000;0,0000;-410,1170;406,9608;-0,0000;COLDPOWER22;2,3400;0,0000;0,0000;-0,0860;0,0854;-0,0000;Mertacor22;548,4865;0,0000;0,0000;-20,1670;20,0118;-0,0000;IS3;0,0000;0,0000;0,0000;-0,0000;0,0000;-0,0000;VidyutVanika;3125,4497;-67,4211;-67,4211;-114,9178;114,9178;-1,6820;TUC_TAC22;-2941,9924;-5607,8441;0,0000;108,1724;-107,3399;-0,0000
374;0,2152;-0,0508;-19206,8556;4501,2594;3205,6686;default broker;12320,5684;0,0000;0,0000;2887,4104;2881,2264;-0,0000;COLDPOWER22;-194,0000;0,0000;0,0000;-45,4652;-45,4652;-0,0000;Mertacor22;-31855,6806;0,0000;0,0000;-7465,5991;-7465,5991;-0,0000;IS3;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0000;VidyutVanika;1251,0366;1200,0000;1200,0000;293,1891;293,1891;293,1961;TUC_TAC22;-728,7801;4016,8591;4016,8591;-170,7946;-170,7946;992,7543
375;0,1950;-0,0572;-20204,1861;4348,2530;2663,1182;default broker;12748,3133;0,0000;0,0000;2743,6340;2734,2603;-0,0000;COLDPOWER22;-1278,2000;0,0000;0,0000;-275,0884;-274,1485;-0,0000;Mertacor22;-23221,4737;0,0000;0,0000;-4997,6199;-4980,5454;-0,0000;IS3;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0000;VidyutVanika;-5754,0363;1200,0000;1200,0000;-1238,3575;-1238,3575;266,2076;TUC_TAC22;-2698,7895;6189,9811;6189,9811;-580,8212;-580,8212;1404,0713
376;0,1379;-0,0496;-9471,6328;1396,0721;467,2556;default broker;14181,0794;0,0000;0,0000;2090,2214;2090,2214;-0,0000;COLDPOWER22;-1197,7700;0,0000;0,0000;-176,5454;-176,5454;-0,0000;Mertacor22;-4908,7451;0,0000;0,0000;-723,5249;-723,5249;-0,0000;IS3;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0000;VidyutVanika;-10348,6950;295,9500;0,0000;-1525,3468;-1525,3468;-0,0000;TUC_TAC22;-7197,5021;6163,2042;6163,2042;-1060,8765;-1060,8765;928,8165
377;0,1852;-0,0500;-21087,0418;4349,7178;1072,4858;default broker;15480,2219;0,0000;0,0000;3193,1742;1901,7325;-0,0000;COLDPOWER22;-1166,0300;0,0000;0,0000;-240,5222;-143,2458;-0,0000;Mertacor22;-12984,4424;0,0000;0,0000;-2678,3586;-1595,1280;-0,0000;IS3;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0000;VidyutVanika;-11551,1282;294,6000;294,6000;-2382,7025;-1395,2565;116,1052;TUC_TAC22;-10865,6631;5626,8618;5626,8618;-2241,3086;-1366,3814;1296,8814
378;0,1473;-0,0501;-12106,2564;1929,8091;1259,9529;default broker;16732,7574;0,0000;0,0000;2667,3007;2667,3007;-0,0000;COLDPOWER22;-892,9400;0,0000;0,0000;-142,3399;-142,3399;-0,0000;Mertacor22;-1123,1438;0,0000;0,0000;-179,0358;-179,0358;-0,0000;IS3;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0000;VidyutVanika;-15690,0977;0,0000;0,0000;-2501,0946;-2501,0946;-0,0000;TUC_TAC22;-11132,8324;3998,8219;3998,8219;-1774,6395;-1774,6395;669,8561
379;0,1901;-0,0501;-20330,2706;4278,7684;3329,3210;default broker;18001,8908;0,0000;0,0000;3788,7307;3788,7307;-0,0000;COLDPOWER22;-644,7500;0,0000;0,0000;-135,6960;-135,6960;-0,0000;Mertacor22;-11510,3732;0,0000;0,0000;-2422,5069;-2422,5069;-0,0000;IS3;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0000;VidyutVanika;-16280,9656;0,0000;0,0000;-3426,5398;-3426,5398;-0,0000;TUC_TAC22;-9896,0726;4189,9098;4189,9098;-2082,7565;-2082,7565;949,4474
380;0,1381;-0,0500;2971,2168;139,7497;85,4338;default broker;19050,6755;0,0000;0,0000;-896,0392;896,0392;-0,0000;COLDPOWER22;-617,8600;0,0000;0,0000;29,0607;-6,4709;-0,0000;Mertacor22;14141,7262;0,0000;0,0000;-665,1492;665,1492;-0,0000;IS3;0,0000;0,0000;0,0000;-0,0000;0,0000;-0,0000;VidyutVanika;-18812,1706;-1200,0000;-1200,0000;884,8212;-884,8212;-54,3160;TUC_TAC22;-10791,1543;-5051,1094;0,0000;507,5567;-113,0167;-0,0000
381;0,1464;-0,0500;-3784,8013;568,5558;111,0207;default broker;19260,7138;0,0000;0,0000;2893,3594;2893,3594;-0,0000;COLDPOWER22;-610,5000;0,0000;0,0000;-91,7098;-91,7098;-0,0000;Mertacor22;4484,8228;0,0000;0,0000;673,7136;673,7136;-0,0000;IS3;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0000;VidyutVanika;-19950,5588;1138,6500;0,0000;-2996,9884;-2996,9884;-0,0000;TUC_TAC22;-6969,2791;3030,5348;3030,5348;-1046,9305;-1046,9305;457,5351
382;0,1585;-0,0502;-7258,9371;1202,9250;578,7503;default broker;18726,5648;0,0000;0,0000;3103,2991;3103,2991;-0,0000;COLDPOWER22;-470,0600;0,0000;0,0000;-77,8967;-77,8967;-0,0000;Mertacor22;1831,9800;0,0000;0,0000;303,5892;303,5892;-0,0000;IS3;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0000;VidyutVanika;-20646,8084;1137,3000;0,0000;-3421,5150;-3421,5150;-0,0000;TUC_TAC22;-6700,6135;3687,0519;3687,0519;-1110,4016;-1110,4016;624,1747
383;0,1223;-0,0479;-4777,0234;606,8432;314,8117;default broker;18183,1194;0,0000;0,0000;2309,8697;2309,8697;-0,0000;COLDPOWER22;-450,3600;0,0000;0,0000;-57,2109;-57,2109;-0,0000;Mertacor22;6957,9080;0,0000;0,0000;883,8891;883,8891;-0,0000;IS3;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0000;VidyutVanika;-23532,2621;1135,9500;0,0000;-2989,3913;-2989,3913;-0,0000;TUC_TAC22;-5935,4287;2254,0830;2254,0830;-753,9997;-753,9997;292,0315
384;0,1329;-0,0492;-10670,9540;1532,2362;1130,1173;default broker;16793,3497;0,0000;0,0000;2411,3475;2411,3475;-0,0000;COLDPOWER22;-457,9800;0,0000;0,0000;-65,7611;-65,7611;-0,0000;Mertacor22;5562,8163;0,0000;0,0000;798,7616;798,7616;-0,0000;IS3;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0000;VidyutVanika;-24502,3560;1134,6000;0,0000;-3518,2794;-3518,2794;-0,0000;TUC_TAC22;-8066,7840;2652,3590;2652,3590;-1158,3049;-1158,3049;402,1189
385;0,1244;-0,0472;-15115,7097;2108,5122;1981,8471;default broker;15436,8696;0,0000;0,0000;2153,3112;2153,3112;-0,0000;COLDPOWER22;-451,4100;0,0000;0,0000;-62,9678;-62,9678;-0,0000;Mertacor22;3320,1900;0,0000;0,0000;463,1381;463,1381;-0,0000;IS3;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0000;VidyutVanika;-25621,8448;1133,2500;0,0000;-3574,0281;-3574,0281;-0,0000;TUC_TAC22;-7799,5145;823,6582;823,6582;-1087,9655;-1087,9655;126,6650
386;0,1274;-0,0471;-13231,1249;1860,9278;1680,0314;default broker;16050,4368;0,0000;0,0000;2257,4577;2257,4577;-0,0000;COLDPOWER22;-662,4000;0,0000;0,0000;-93,1651;-93,1651;-0,0000;Mertacor22;-9307,5704;0,0000;0,0000;-1309,0887;-1309,0887;-0,0000;IS3;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0000;VidyutVanika;-13328,1412;1131,9000;0,0000;-1874,5730;-1874,5730;-0,0000;TUC_TAC22;-5983,4500;1184,6977;1184,6977;-841,5587;-841,5587;180,8964
387;0,1281;-0,0488;2468,6867;114,3074;60,2663;default broker;15272,0613;0,0000;0,0000;-707,1411;707,1411;-0,0000;COLDPOWER22;-696,6300;0,0000;0,0000;32,2560;-1,7567;-0,0000;Mertacor22;514,8925;0,0000;0,0000;-23,8410;23,8410;-0,0000;IS3;0,0000;0,0000;0,0000;-0,0000;0,0000;-0,0000;VidyutVanika;-7831,0352;-1200,0000;-1200,0000;362,5999;-362,5999;-54,0411;TUC_TAC22;-4790,6021;-8756,0872;0,0000;221,8189;-12,0804;-0,0000
388;0,1364;-0,0496;7189,7457;305,1628;288,9702;default broker;14253,8425;0,0000;0,0000;-604,9926;604,9926;-0,0000;COLDPOWER22;-922,7900;0,0000;0,0000;39,1671;-35,0105;-0,0000;Mertacor22;1703,4500;0,0000;0,0000;-72,3015;72,3015;-0,0000;IS3;0,0000;0,0000;0,0000;-0,0000;0,0000;-0,0000;VidyutVanika;-2920,0282;-453,4737;-453,4737;123,9382;-123,9382;-16,1926;TUC_TAC22;-4924,7286;-9033,5335;0,0000;209,0260;-186,8433;-0,0000
389;0,1477;-0,0497;-803,5184;119,3610;0,0000;default broker;13201,9807;0,0000;0,0000;1961,1267;1961,1267;-0,0000;COLDPOWER22;-1104,3300;0,0000;0,0000;-164,0459;-164,0459;-0,0000;Mertacor22;-5938,8373;0,0000;0,0000;-882,2019;-882,2019;-0,0000;IS3;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0000;VidyutVanika;-4154,8207;1200,0000;0,0000;-617,1900;-617,1900;-0,0000;TUC_TAC22;-2807,5111;884,6173;803,5184;-417,0499;-417,0499;119,3610
390;0,1343;-0,0501;7445,1455;317,6869;317,5868;default broker;10852,5608;0,0000;0,0000;-463,0825;463,0825;-0,0000;COLDPOWER22;-1023,6700;0,0000;0,0000;43,6804;-43,6528;-0,0000;Mertacor22;5465,7601;0,0000;0,0000;-233,2259;233,2259;-0,0000;IS3;0,0000;0,0000;0,0000;-0,0000;0,0000;-0,0000;VidyutVanika;-5793,0996;-2,8421;-2,8421;247,1936;-247,1936;-0,1001;TUC_TAC22;-2056,4059;-8754,4373;0,0000;87,7475;-87,6922;-0,0000
391;0,2215;-0,0541;3281,6693;166,9328;166,8652;default broker;8223,3453;0,0000;0,0000;-418,3073;417,9684;-0,0000;COLDPOWER22;-568,0100;0,0000;0,0000;28,8937;-28,8703;-0,0000;Mertacor22;-10439,1436;0,0000;0,0000;531,0211;-530,5909;-0,0000;IS3;0,0000;0,0000;0,0000;-0,0000;0,0000;-0,0000;VidyutVanika;9446,8015;-1,4211;-1,4211;-480,5424;480,5424;-0,0676;TUC_TAC22;-3381,3239;-7388,0159;0,0000;172,0021;-171,8627;-0,0000
392;0,1452;-0,0502;32371,9733;576,9013;-0,0000;default broker;6844,9482;0,0000;0,0000;-121,9839;-8,1935;-0,0000;COLDPOWER22;1098,2700;0,0000;0,0000;-19,5723;-1,3146;-0,0000;Mertacor22;10935,9999;0,0000;0,0000;-194,8906;-13,0906;-0,0000;IS3;0,0000;0,0000;0,0000;-0,0000;-0,0000;-0,0000;VidyutVanika;20199,4039;-1,4211;-1,4211;-359,9738;-87,4960;-0,0303;TUC_TAC22;-6706,6487;-7132,7233;-3513,5522;119,5193;8,0280;38,7705
393;0,2381;-0,0574;25059,0925;810,5249;-0,0000;default broker;6457,9839;0,0000;0,0000;-208,8805;208,8752;-0,0000;COLDPOWER22;1784,2300;0,0000;0,0000;-57,7101;57,7086;-0,0000;Mertacor22;-10950,9579;0,0000;0,0000;354,2037;-354,1947;-0,0000;IS3;0,0000;0,0000;0,0000;-0,0000;0,0000;-0,0000;VidyutVanika;32006,6967;-1,4211;-1,4211;-1035,2420;1035,2420;-0,0104;TUC_TAC22;-4238,8602;-7389,4863;0,0000;137,1040;-137,1005;-0,0000
394;0,1663;-0,0508;40170,9462;424,9706;57,5857;default broker;6651,5614;0,0000;0,0000;-70,3672;-33,5339;-0,0000;COLDPOWER22;2391,3100;0,0000;0,0000;-25,2978;-12,0558;-0,0000;Mertacor22;4782,2073;0,0000;0,0000;-50,5912;-24,1096;-0,0000;IS3;0,0000;0,0000;0,0000;-0,0000;-0,0000;-0,0000;VidyutVanika;31456,1623;-1,4211;-1,4211;-332,7764;-406,4154;93,2619;TUC_TAC22;-5110,2949;-7585,5446;-7585,5446;54,0621;25,7636;260,1500
395;0,1734;-0,0554;13132,7509;555,3041;555,2627;default broker;7482,2458;0,0000;0,0000;-316,3787;316,3314;-0,0000;COLDPOWER22;866,7400;0,0000;0,0000;-36,6492;36,6437;-0,0000;Mertacor22;-1751,8722;0,0000;0,0000;74,0760;-74,0650;-0,0000;IS3;0,0000;0,0000;0,0000;-0,0000;0,0000;-0,0000;VidyutVanika;9940,3404;-1,4211;-1,4211;-420,3165;420,3165;-0,0414;TUC_TAC22;-3404,7032;-6688,5170;0,0000;143,9642;-143,9427;-0,0000
396;0,2290;-0,0558;-26321,5441;6719,5360;5560,5423;default broker;8314,3278;0,0000;0,0000;2122,5360;2120,2787;-0,0000;COLDPOWER22;-559,7700;0,0000;0,0000;-142,9017;-142,7498;-0,0000;Mertacor22;-20049,6725;0,0000;0,0000;-5118,4116;-5112,9681;-0,0000;IS3;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0000;VidyutVanika;-542,3152;1200,0000;1200,0000;-138,4458;-138,4458;329,3435;TUC_TAC22;-13484,1142;2977,6003;2977,6003;-3442,3129;-3442,3129;822,5040
397;0,2725;-0,0529;-40470,8274;12668,0270;10409,8524;default broker;9910,5343;0,0000;0,0000;3102,1584;3099,0387;-0,0000;COLDPOWER22;-632,1100;0,0000;0,0000;-197,8607;-197,6617;-0,0000;Mertacor22;-21951,0529;0,0000;0,0000;-6871,0364;-6864,1267;-0,0000;IS3;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0000;VidyutVanika;-415,5136;1200,0000;1200,0000;-130,0625;-130,0625;410,0051;TUC_TAC22;-27382,6852;5308,1019;5308,1019;-8571,2257;-8571,2257;1835,4301
398;0,2126;-0,0508;-15871,4008;3625,4039;2150,9793;default broker;11436,2900;0,0000;0,0000;2612,3195;2609,8047;-0,0000;COLDPOWER22;-313,3800;0,0000;0,0000;-71,5834;-71,5834;-0,0000;Mertacor22;-21197,2763;0,0000;0,0000;-4841,9599;-4841,9599;-0,0000;IS3;377,8000;0,0000;0,0000;86,2985;86,2154;-0,0000;VidyutVanika;1193,1515;295,9500;295,9500;272,5441;272,5441;68,7214;TUC_TAC22;-7367,9861;5896,4390;5896,4390;-1683,0225;-1683,0225;1402,2130
399;0,2199;-0,0554;3859,8622;199,0022;140,3258;default broker;13668,5002;0,0000;0,0000;-704,7042;289,1363;-0,0000;COLDPOWER22;5533,1600;0,0000;0,0000;-285,2720;117,0456;-0,0000;Mertacor22;-19616,6360;0,0000;0,0000;1011,3711;-414,9600;-0,0000;IS3;1955,1800;0,0000;0,0000;-100,8028;41,3589;-0,0000;VidyutVanika;8730,3878;-1200,0000;-1200,0000;-450,1109;450,1109;-58,6763;TUC_TAC22;-6410,7297;-984,6460;0,0000;330,5167;-135,6092;-0,0000
400;0,1410;-0,0537;12202,4187;506,9340;470,2844;default broker;15275,0304;0,0000;0,0000;-634,5818;634,5818;-0,0000;COLDPOWER22;4164,7376;0,0000;0,0000;-173,0187;173,0187;-0,0000;Mertacor22;-1205,4816;0,0000;0,0000;50,0802;-42,8390;-0,0000;IS3;1004,9600;0,0000;0,0000;-41,7498;41,7498;-0,0000;VidyutVanika;-884,0600;-1200,0000;-1200,0000;36,7272;-36,7272;-36,6496;TUC_TAC22;-6152,7677;-534,5226;0,0000;255,6089;-218,6497;-0,0000
401;0,1322;-0,0508;19389,4118;608,0634;-0,0000;default broker;17054,5629;0,0000;0,0000;-534,8411;525,1226;-0,0000;COLDPOWER22;3825,4900;0,0000;0,0000;-119,9696;117,7897;-0,0000;Mertacor22;-780,9990;0,0000;0,0000;24,4926;-24,0475;-0,0000;IS3;621,8100;0,0000;0,0000;-19,5003;19,1460;-0,0000;VidyutVanika;1605,8914;-444,9474;-444,9474;-50,3617;50,3617;-5,5245;TUC_TAC22;-2937,3435;-2338,7755;0,0000;92,1168;-90,4430;-0,0000
402;0,2252;-0,0571;3106,6243;167,6605;167,5883;default broker;18762,5998;0,0000;0,0000;-1012,5935;1012,5935;-0,0000;COLDPOWER22;4089,8500;0,0000;0,0000;-220,7240;220,7240;-0,0000;Mertacor22;-16429,8815;0,0000;0,0000;886,6997;-885,9351;-0,0000;IS3;587,2700;0,0000;0,0000;-31,6942;31,6942;-0,0000;VidyutVanika;-922,9527;-1,4211;-1,4211;49,8106;-49,8106;-0,0723;TUC_TAC22;-2980,2613;-4204,6465;0,0000;160,8409;-160,7022;-0,0000
403;0,2543;-0,0588;-21576,0561;5951,6771;4198,2931;default broker;20233,1417;0,0000;0,0000;5581,2390;5570,3978;-0,0000;COLDPOWER22;3872,8200;0,0000;0,0000;1068,3034;1066,2283;-0,0000;Mertacor22;-24322,0313;0,0000;0,0000;-6709,1445;-6696,1123;-0,0000;IS3;582,9400;0,0000;0,0000;160,8019;160,4895;-0,0000;VidyutVanika;-463,9747;1200,0000;1200,0000;-127,9858;-127,9858;343,9062;TUC_TAC22;-21478,9518;4816,9911;4816,9911;-5924,8912;-5924,8912;1397,9171
404;0,2390;-0,0508;-6500,4904;1595,5829;152,3948;default broker;21046,5270;0,0000;0,0000;5165,9917;5129,7470;-0,0000;COLDPOWER22;5890,6600;0,0000;0,0000;1445,8965;1435,7521;-0,0000;Mertacor22;-25529,7523;0,0000;0,0000;-6266,4252;-6222,4599;-0,0000;IS3;1201,4500;0,0000;0,0000;294,9028;292,8338;-0,0000;VidyutVanika;-3529,0334;1200,0000;1200,0000;-866,2216;-866,2216;289,7129;TUC_TAC22;-5580,3417;4664,4291;4664,4291;-1369,7271;-1369,7271;1142,2806
405;0,1739;-0,0525;6769,2395;309,5625;261,3686;default broker;20507,7969;0,0000;0,0000;-937,8371;937,8371;-0,0000;COLDPOWER22;4332,3800;0,0000;0,0000;-198,1230;198,1230;-0,0000;Mertacor22;-5023,4826;0,0000;0,0000;229,7277;-158,1980;-0,0000;IS3;906,3100;0,0000;0,0000;-41,4462;41,4462;-0,0000;VidyutVanika;-7345,9601;-1200,0000;-1200,0000;335,9363;-335,9363;-48,1938;TUC_TAC22;-6607,8046;-6698,0528;0,0000;302,1799;-208,0910;-0,0000
406;0,1436;-0,0521;4252,7306;203,2790;149,5827;default broker;20249,4946;0,0000;0,0000;-967,9187;967,9187;-0,0000;COLDPOWER22;4186,5400;0,0000;0,0000;-200,1151;200,1151;-0,0000;Mertacor22;-4210,1359;0,0000;0,0000;201,2430;-94,9260;-0,0000;IS3;883,5400;0,0000;0,0000;-42,2329;42,2329;-0,0000;VidyutVanika;-10375,6437;-1200,0000;-1200,0000;495,9521;-495,9521;-53,6963;TUC_TAC22;-6481,0643;-6509,3856;0,0000;309,7926;-146,1287;-0,0000
407;0,1188;-0,0493;2790,1588;129,7365;123,8872;default broker;19791,0552;0,0000;0,0000;-920,2425;920,2425;-0,0000;COLDPOWER22;4494,9300;0,0000;0,0000;-209,0048;209,0048;-0,0000;Mertacor22;-3514,7258;0,0000;0,0000;163,4274;-148,6907;-0,0000;IS3;893,4700;0,0000;0,0000;-41,5445;41,5445;-0,0000;VidyutVanika;-16875,2367;-133,4211;-133,4211;784,6631;-784,6631;-5,8493;TUC_TAC22;-1999,3339;-6987,6224;0,0000;92,9648;-84,5820;-0,0000
408;0,1242;-0,0507;9423,9990;389,0980;389,0527;default broker;18490,1503;0,0000;0,0000;-763,4212;763,4212;-0,0000;COLDPOWER22;4512,4400;0,0000;0,0000;-186,3096;186,3096;-0,0000;Mertacor22;-674,6080;0,0000;0,0000;27,8532;-27,8467;-0,0000;IS3;891,3000;0,0000;0,0000;-36,8000;36,8000;-0,0000;VidyutVanika;-12410,6597;-1,4211;-1,4211;512,4113;-512,4113;-0,0453;TUC_TAC22;-1384,6236;-5556,0271;0,0000;57,1683;-57,1550;-0,0000
409;0,1309;-0,0525;2147,0304;108,1742;108,1056;default broker;16979,6743;0,0000;0,0000;-855,4896;855,4896;-0,0000;COLDPOWER22;4490,2800;0,0000;0,0000;-226,2345;226,2345;-0,0000;Mertacor22;-3032,3024;0,0000;0,0000;152,7770;-152,5834;-0,0000;IS3;926,1600;0,0000;0,0000;-46,6629;46,6629;-0,0000;VidyutVanika;-16610,5141;-1,4211;-1,4211;836,8902;-836,8902;-0,0685;TUC_TAC22;-606,2674;-6894,2482;0,0000;30,5457;-30,5070;-0,0000
410;0,1079;-0,0492;1933,2104;91,4297;91,3653;default broker;15863,4604;0,0000;0,0000;-750,2505;750,2505;-0,0000;COLDPOWER22;308,8900;0,0000;0,0000;-14,6087;14,6087;-0,0000;Mertacor22;-2275,8699;0,0000;0,0000;107,6356;-107,4838;-0,0000;IS3;124,1700;0,0000;0,0000;-5,8725;5,8725;-0,0000;VidyutVanika;-11582,3664;-1,4211;-1,4211;547,7793;-547,7793;-0,0645;TUC_TAC22;-505,0737;-7669,8101;0,0000;23,8871;-23,8534;-0,0000
